case_id,concept:name,concept:name_prefix,concept:name_k,concept:name_next,Resource,Resource_prefix,Resource_k,Resource_next
Case 3466,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_9,Value_13 Value_9,1,Value_9
Case 3466,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_9,Value_13 Value_9 Value_9,2,Value_5
Case 3466,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_13 Value_9 Value_9 Value_5,3,[END]
Case 3467,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_6
Case 3467,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_6,Value_1 Value_6,1,Value_6
Case 3467,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,take-in-charge-ticket,Value_6,Value_1 Value_6 Value_6,2,Value_6
Case 3467,take-in-charge-ticket,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket,3,resolve-ticket,Value_6,Value_1 Value_6 Value_6 Value_6,3,Value_6
Case 3467,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket resolve-ticket,4,closed,Value_6,Value_1 Value_6 Value_6 Value_6 Value_6,4,Value_5
Case 3467,closed,assign-seriousness take-in-charge-ticket resolve-ticket take-in-charge-ticket resolve-ticket closed,5,[END],Value_5,Value_1 Value_6 Value_6 Value_6 Value_6 Value_5,5,[END]
Case 3468,assign-seriousness,assign-seriousness,0,assign-seriousness,Value_4,Value_4,0,Value_4
Case 3468,assign-seriousness,assign-seriousness assign-seriousness,1,take-in-charge-ticket,Value_4,Value_4 Value_4,1,Value_6
Case 3468,take-in-charge-ticket,assign-seriousness assign-seriousness take-in-charge-ticket,2,resolve-ticket,Value_6,Value_4 Value_4 Value_6,2,Value_16
Case 3468,resolve-ticket,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket,3,closed,Value_16,Value_4 Value_4 Value_6 Value_16,3,Value_5
Case 3468,closed,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket closed,4,[END],Value_5,Value_4 Value_4 Value_6 Value_16 Value_5,4,[END]
Case 3469,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_1
Case 3469,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_1,Value_1 Value_1,1,Value_1
Case 3469,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_1,Value_1 Value_1 Value_1,2,Value_5
Case 3469,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_1 Value_1 Value_5,3,[END]
Case 3470,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_12
Case 3470,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_12,Value_1 Value_12,1,Value_12
Case 3470,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_12,Value_1 Value_12 Value_12,2,Value_5
Case 3470,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_12 Value_12 Value_5,3,[END]
Case 3471,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_9
Case 3471,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_9,Value_1 Value_9,1,Value_15
Case 3471,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_15,Value_1 Value_9 Value_15,2,Value_5
Case 3471,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_9 Value_15 Value_5,3,[END]
Case 3472,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_9
Case 3472,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_9,Value_1 Value_9,1,Value_9
Case 3472,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value_9,Value_1 Value_9 Value_9,2,Value_9
Case 3472,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value_9,Value_1 Value_9 Value_9 Value_9,3,Value_5
Case 3472,closed,assign-seriousness take-in-charge-ticket wait resolve-ticket closed,4,[END],Value_5,Value_1 Value_9 Value_9 Value_9 Value_5,4,[END]
Case 3473,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_13,Value_13,0,Value_13
Case 3473,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_13,Value_13 Value_13,1,Value_13
Case 3473,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_13,Value_13 Value_13 Value_13,2,Value_5
Case 3473,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_13 Value_13 Value_13 Value_5,3,[END]
Case 3474,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_1
Case 3474,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_1,Value_1 Value_1,1,Value_13
Case 3474,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_13,Value_1 Value_1 Value_13,2,Value_5
Case 3474,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_1 Value_13 Value_5,3,[END]
Case 3475,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_18,Value_18,0,Value_2
Case 3475,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_2,Value_18 Value_2,1,Value_1
Case 3475,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_1,Value_18 Value_2 Value_1,2,Value_3
Case 3475,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_3,Value_18 Value_2 Value_1 Value_3,3,[END]
Case 3476,assign-seriousness,assign-seriousness,0,assign-seriousness,Value_13,Value_13,0,Value_2
Case 3476,assign-seriousness,assign-seriousness assign-seriousness,1,take-in-charge-ticket,Value_2,Value_13 Value_2,1,Value_2
Case 3476,take-in-charge-ticket,assign-seriousness assign-seriousness take-in-charge-ticket,2,resolve-ticket,Value_2,Value_13 Value_2 Value_2,2,Value_2
Case 3476,resolve-ticket,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket,3,closed,Value_2,Value_13 Value_2 Value_2 Value_2,3,Value_5
Case 3476,closed,assign-seriousness assign-seriousness take-in-charge-ticket resolve-ticket closed,4,[END],Value_5,Value_13 Value_2 Value_2 Value_2 Value_5,4,[END]
Case 3477,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_1
Case 3477,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_1,Value_1 Value_1,1,Value_1
Case 3477,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_1,Value_1 Value_1 Value_1,2,Value_5
Case 3477,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_1 Value_1 Value_5,3,[END]
Case 3478,assign-seriousness,assign-seriousness,0,resolve-ticket,Value_1,Value_1,0,Value_1
Case 3478,resolve-ticket,assign-seriousness resolve-ticket,1,resolve-ticket,Value_1,Value_1 Value_1,1,Value_1
Case 3478,resolve-ticket,assign-seriousness resolve-ticket resolve-ticket,2,closed,Value_1,Value_1 Value_1 Value_1,2,Value_5
Case 3478,closed,assign-seriousness resolve-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_1 Value_1 Value_5,3,[END]
Case 3479,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_8,Value_8,0,Value_2
Case 3479,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_2,Value_8 Value_2,1,Value_2
Case 3479,wait,assign-seriousness take-in-charge-ticket wait,2,take-in-charge-ticket,Value_2,Value_8 Value_2 Value_2,2,Value_2
Case 3479,take-in-charge-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,resolve-ticket,Value_2,Value_8 Value_2 Value_2 Value_2,3,Value_2
Case 3479,resolve-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,closed,Value_2,Value_8 Value_2 Value_2 Value_2 Value_2,4,Value_5
Case 3479,closed,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,5,[END],Value_5,Value_8 Value_2 Value_2 Value_2 Value_2 Value_5,5,[END]
Case 3480,assign-seriousness,assign-seriousness,0,resolve-ticket,Value_9,Value_9,0,Value_9
Case 3480,resolve-ticket,assign-seriousness resolve-ticket,1,closed,Value_9,Value_9 Value_9,1,Value_5
Case 3480,closed,assign-seriousness resolve-ticket closed,2,[END],Value_5,Value_9 Value_9 Value_5,2,[END]
Case 3481,insert-ticket,insert-ticket,0,assign-seriousness,Value_8,Value_8,0,Value_8
Case 3481,assign-seriousness,insert-ticket assign-seriousness,1,take-in-charge-ticket,Value_8,Value_8 Value_8,1,Value_8
Case 3481,take-in-charge-ticket,insert-ticket assign-seriousness take-in-charge-ticket,2,resolve-ticket,Value_8,Value_8 Value_8 Value_8,2,Value_8
Case 3481,resolve-ticket,insert-ticket assign-seriousness take-in-charge-ticket resolve-ticket,3,closed,Value_8,Value_8 Value_8 Value_8 Value_8,3,Value_5
Case 3481,closed,insert-ticket assign-seriousness take-in-charge-ticket resolve-ticket closed,4,[END],Value_5,Value_8 Value_8 Value_8 Value_8 Value_5,4,[END]
Case 3482,assign-seriousness,assign-seriousness,0,assign-seriousness,Value_2,Value_2,0,Value_2
Case 3482,assign-seriousness,assign-seriousness assign-seriousness,1,take-in-charge-ticket,Value_2,Value_2 Value_2,1,Value_2
Case 3482,take-in-charge-ticket,assign-seriousness assign-seriousness take-in-charge-ticket,2,wait,Value_2,Value_2 Value_2 Value_2,2,Value_2
Case 3482,wait,assign-seriousness assign-seriousness take-in-charge-ticket wait,3,take-in-charge-ticket,Value_2,Value_2 Value_2 Value_2 Value_2,3,Value_2
Case 3482,take-in-charge-ticket,assign-seriousness assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,4,resolve-ticket,Value_2,Value_2 Value_2 Value_2 Value_2 Value_2,4,Value_2
Case 3482,resolve-ticket,assign-seriousness assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,5,closed,Value_2,Value_2 Value_2 Value_2 Value_2 Value_2 Value_2,5,Value_5
Case 3482,closed,assign-seriousness assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,6,[END],Value_5,Value_2 Value_2 Value_2 Value_2 Value_2 Value_2 Value_5,6,[END]
Case 3483,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_4,Value_4,0,Value_4
Case 3483,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_4,Value_4 Value_4,1,Value_4
Case 3483,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_4,Value_4 Value_4 Value_4,2,Value_5
Case 3483,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_4 Value_4 Value_4 Value_5,3,[END]
Case 3484,assign-seriousness,assign-seriousness,0,resolve-ticket,Value_9,Value_9,0,Value_9
Case 3484,resolve-ticket,assign-seriousness resolve-ticket,1,closed,Value_9,Value_9 Value_9,1,Value_5
Case 3484,closed,assign-seriousness resolve-ticket closed,2,[END],Value_5,Value_9 Value_9 Value_5,2,[END]
Case 3485,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_4
Case 3485,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_4,Value_1 Value_4,1,Value_4
Case 3485,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,resolve-ticket,Value_4,Value_1 Value_4 Value_4,2,Value_4
Case 3485,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket resolve-ticket,3,closed,Value_4,Value_1 Value_4 Value_4 Value_4,3,Value_5
Case 3485,closed,assign-seriousness take-in-charge-ticket resolve-ticket resolve-ticket closed,4,[END],Value_5,Value_1 Value_4 Value_4 Value_4 Value_5,4,[END]
Case 3486,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_2
Case 3486,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_2,Value_1 Value_2,1,Value_7
Case 3486,wait,assign-seriousness take-in-charge-ticket wait,2,resolve-ticket,Value_7,Value_1 Value_2 Value_7,2,Value_2
Case 3486,resolve-ticket,assign-seriousness take-in-charge-ticket wait resolve-ticket,3,closed,Value_2,Value_1 Value_2 Value_7 Value_2,3,Value_5
Case 3486,closed,assign-seriousness take-in-charge-ticket wait resolve-ticket closed,4,[END],Value_5,Value_1 Value_2 Value_7 Value_2 Value_5,4,[END]
Case 3487,assign-seriousness,assign-seriousness,0,resolve-ticket,Value_1,Value_1,0,Value_1
Case 3487,resolve-ticket,assign-seriousness resolve-ticket,1,closed,Value_1,Value_1 Value_1,1,Value_5
Case 3487,closed,assign-seriousness resolve-ticket closed,2,[END],Value_5,Value_1 Value_1 Value_5,2,[END]
Case 3488,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_2,Value_2,0,Value_2
Case 3488,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_2,Value_2 Value_2,1,Value_2
Case 3488,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_2,Value_2 Value_2 Value_2,2,Value_5
Case 3488,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_2 Value_2 Value_2 Value_5,3,[END]
Case 3489,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_8,Value_8,0,Value_8
Case 3489,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_8,Value_8 Value_8,1,Value_8
Case 3489,wait,assign-seriousness take-in-charge-ticket wait,2,take-in-charge-ticket,Value_8,Value_8 Value_8 Value_8,2,Value_8
Case 3489,take-in-charge-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,resolve-ticket,Value_8,Value_8 Value_8 Value_8 Value_8,3,Value_8
Case 3489,resolve-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,4,closed,Value_8,Value_8 Value_8 Value_8 Value_8 Value_8,4,Value_5
Case 3489,closed,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,5,[END],Value_5,Value_8 Value_8 Value_8 Value_8 Value_8 Value_5,5,[END]
Case 3490,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_9,Value_9,0,Value_9
Case 3490,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,wait,Value_9,Value_9 Value_9,1,Value_9
Case 3490,wait,assign-seriousness take-in-charge-ticket wait,2,take-in-charge-ticket,Value_9,Value_9 Value_9 Value_9,2,Value_5
Case 3490,take-in-charge-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket,3,wait,Value_5,Value_9 Value_9 Value_9 Value_5,3,Value_5
Case 3490,wait,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket wait,4,take-in-charge-ticket,Value_5,Value_9 Value_9 Value_9 Value_5 Value_5,4,Value_9
Case 3490,take-in-charge-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket wait take-in-charge-ticket,5,resolve-ticket,Value_9,Value_9 Value_9 Value_9 Value_5 Value_5 Value_9,5,Value_9
Case 3490,resolve-ticket,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket wait take-in-charge-ticket resolve-ticket,6,closed,Value_9,Value_9 Value_9 Value_9 Value_5 Value_5 Value_9 Value_9,6,Value_5
Case 3490,closed,assign-seriousness take-in-charge-ticket wait take-in-charge-ticket wait take-in-charge-ticket resolve-ticket closed,7,[END],Value_5,Value_9 Value_9 Value_9 Value_5 Value_5 Value_9 Value_9 Value_5,7,[END]
Case 3491,assign-seriousness,assign-seriousness,0,resolve-ticket,Value_1,Value_1,0,Value_1
Case 3491,resolve-ticket,assign-seriousness resolve-ticket,1,closed,Value_1,Value_1 Value_1,1,Value_5
Case 3491,closed,assign-seriousness resolve-ticket closed,2,[END],Value_5,Value_1 Value_1 Value_5,2,[END]
Case 3492,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_8,Value_8,0,Value_8
Case 3492,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_8,Value_8 Value_8,1,Value_8
Case 3492,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_8,Value_8 Value_8 Value_8,2,Value_5
Case 3492,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_8 Value_8 Value_8 Value_5,3,[END]
Case 3493,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_2,Value_2,0,Value_2
Case 3493,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_2,Value_2 Value_2,1,Value_2
Case 3493,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_2,Value_2 Value_2 Value_2,2,Value_5
Case 3493,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_2 Value_2 Value_2 Value_5,3,[END]
Case 3494,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_2,Value_2,0,Value_10
Case 3494,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_10,Value_2 Value_10,1,Value_7
Case 3494,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_7,Value_2 Value_10 Value_7,2,Value_5
Case 3494,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_2 Value_10 Value_7 Value_5,3,[END]
Case 3495,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_1
Case 3495,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_1,Value_1 Value_1,1,Value_1
Case 3495,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_1,Value_1 Value_1 Value_1,2,Value_5
Case 3495,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_1 Value_1 Value_5,3,[END]
Case 3496,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_16
Case 3496,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_16,Value_1 Value_16,1,Value_16
Case 3496,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_16,Value_1 Value_16 Value_16,2,Value_5
Case 3496,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_16 Value_16 Value_5,3,[END]
Case 3497,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_6
Case 3497,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_6,Value_1 Value_6,1,Value_6
Case 3497,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_6,Value_1 Value_6 Value_6,2,Value_5
Case 3497,closed,assign-seriousness take-in-charge-ticket resolve-ticket closed,3,[END],Value_5,Value_1 Value_6 Value_6 Value_5,3,[END]
Case 3498,assign-seriousness,assign-seriousness,0,take-in-charge-ticket,Value_1,Value_1,0,Value_2
Case 3498,take-in-charge-ticket,assign-seriousness take-in-charge-ticket,1,resolve-ticket,Value_2,Value_1 Value_2,1,Value_2
Case 3498,resolve-ticket,assign-seriousness take-in-charge-ticket resolve-ticket,2,closed,Value_2,Value_1 Value_2 Value_2,2,Value_3
