case_id,concept:name,concept:name_prefix,concept:name_k,concept:name_next,Resource,Resource_prefix,Resource_k,Resource_next
Case 3464,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,3
Case 3464,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,4,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3 3,2,3
Case 3464,4,0 0 0 0 0 0 0 0 0 0 0 3 4 8 4,3,5,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3 3,3,3
Case 3464,5,0 0 0 0 0 0 0 0 0 0 3 4 8 4 5,4,6,3,0 0 0 0 0 0 0 0 0 0 3 3 3 3 3,4,7
Case 3464,6,0 0 0 0 0 0 0 0 0 3 4 8 4 5 6,5,2,7,0 0 0 0 0 0 0 0 0 3 3 3 3 3 7,5,2
Case 3465,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,11
Case 3465,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,11,0 0 0 0 0 0 0 0 0 0 0 0 0 3 11,1,11
Case 3465,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,5,11,0 0 0 0 0 0 0 0 0 0 0 0 3 11 11,2,11
Case 3465,5,0 0 0 0 0 0 0 0 0 0 0 3 4 8 5,3,6,11,0 0 0 0 0 0 0 0 0 0 0 3 11 11 11,3,5
Case 3465,6,0 0 0 0 0 0 0 0 0 0 3 4 8 5 6,4,2,5,0 0 0 0 0 0 0 0 0 0 3 11 11 11 5,4,2
Case 3466,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 15,0,11
Case 3466,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,11,0 0 0 0 0 0 0 0 0 0 0 0 0 15 11,1,11
Case 3466,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,11,0 0 0 0 0 0 0 0 0 0 0 0 15 11 11,2,7
Case 3466,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 15 11 11 7,3,2
Case 3467,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,8
Case 3467,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,8,0 0 0 0 0 0 0 0 0 0 0 0 0 3 8,1,8
Case 3467,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,4,8,0 0 0 0 0 0 0 0 0 0 0 0 3 8 8,2,8
Case 3467,4,0 0 0 0 0 0 0 0 0 0 0 3 4 5 4,3,5,8,0 0 0 0 0 0 0 0 0 0 0 3 8 8 8,3,8
Case 3467,5,0 0 0 0 0 0 0 0 0 0 3 4 5 4 5,4,6,8,0 0 0 0 0 0 0 0 0 0 3 8 8 8 8,4,7
Case 3467,6,0 0 0 0 0 0 0 0 0 3 4 5 4 5 6,5,2,7,0 0 0 0 0 0 0 0 0 3 8 8 8 8 7,5,2
Case 3468,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3,6,0 0 0 0 0 0 0 0 0 0 0 0 0 0 6,0,6
Case 3468,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,4,6,0 0 0 0 0 0 0 0 0 0 0 0 0 6 6,1,8
Case 3468,4,0 0 0 0 0 0 0 0 0 0 0 0 3 3 4,2,5,8,0 0 0 0 0 0 0 0 0 0 0 0 6 6 8,2,18
Case 3468,5,0 0 0 0 0 0 0 0 0 0 0 3 3 4 5,3,6,18,0 0 0 0 0 0 0 0 0 0 0 6 6 8 18,3,7
Case 3468,6,0 0 0 0 0 0 0 0 0 0 3 3 4 5 6,4,2,7,0 0 0 0 0 0 0 0 0 0 6 6 8 18 7,4,2
Case 3469,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3
Case 3469,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,3
Case 3469,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3 3,2,7
Case 3469,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 3 3 7,3,2
Case 3470,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,14
Case 3470,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,14,0 0 0 0 0 0 0 0 0 0 0 0 0 3 14,1,14
Case 3470,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,14,0 0 0 0 0 0 0 0 0 0 0 0 3 14 14,2,7
Case 3470,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 14 14 7,3,2
Case 3471,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,11
Case 3471,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,11,0 0 0 0 0 0 0 0 0 0 0 0 0 3 11,1,17
Case 3471,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,17,0 0 0 0 0 0 0 0 0 0 0 0 3 11 17,2,7
Case 3471,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 11 17 7,3,2
Case 3472,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,11
Case 3472,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,11,0 0 0 0 0 0 0 0 0 0 0 0 0 3 11,1,11
Case 3472,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,5,11,0 0 0 0 0 0 0 0 0 0 0 0 3 11 11,2,11
Case 3472,5,0 0 0 0 0 0 0 0 0 0 0 3 4 8 5,3,6,11,0 0 0 0 0 0 0 0 0 0 0 3 11 11 11,3,7
Case 3472,6,0 0 0 0 0 0 0 0 0 0 3 4 8 5 6,4,2,7,0 0 0 0 0 0 0 0 0 0 3 11 11 11 7,4,2
Case 3473,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 15,0,15
Case 3473,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15 15,1,15
Case 3473,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,15,0 0 0 0 0 0 0 0 0 0 0 0 15 15 15,2,7
Case 3473,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 15 15 15 7,3,2
Case 3474,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3
Case 3474,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,15
Case 3474,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,15,0 0 0 0 0 0 0 0 0 0 0 0 3 3 15,2,7
Case 3474,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 3 15 7,3,2
Case 3475,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 20,0,4
Case 3475,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,4,0 0 0 0 0 0 0 0 0 0 0 0 0 20 4,1,3
Case 3475,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,3,0 0 0 0 0 0 0 0 0 0 0 0 20 4 3,2,5
Case 3475,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,5,0 0 0 0 0 0 0 0 0 0 0 20 4 3 5,3,2
Case 3476,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 15,0,4
Case 3476,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 15 4,1,4
Case 3476,4,0 0 0 0 0 0 0 0 0 0 0 0 3 3 4,2,5,4,0 0 0 0 0 0 0 0 0 0 0 0 15 4 4,2,4
Case 3476,5,0 0 0 0 0 0 0 0 0 0 0 3 3 4 5,3,6,4,0 0 0 0 0 0 0 0 0 0 0 15 4 4 4,3,7
Case 3476,6,0 0 0 0 0 0 0 0 0 0 3 3 4 5 6,4,2,7,0 0 0 0 0 0 0 0 0 0 15 4 4 4 7,4,2
Case 3477,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3
Case 3477,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,3
Case 3477,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3 3,2,7
Case 3477,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 3 3 7,3,2
Case 3478,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3
Case 3478,5,0 0 0 0 0 0 0 0 0 0 0 0 0 3 5,1,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,3
Case 3478,5,0 0 0 0 0 0 0 0 0 0 0 0 3 5 5,2,6,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3 3,2,7
Case 3478,6,0 0 0 0 0 0 0 0 0 0 0 3 5 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 3 3 7,3,2
Case 3479,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 10,0,4
Case 3479,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,4,0 0 0 0 0 0 0 0 0 0 0 0 0 10 4,1,4
Case 3479,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,4,4,0 0 0 0 0 0 0 0 0 0 0 0 10 4 4,2,4
Case 3479,4,0 0 0 0 0 0 0 0 0 0 0 3 4 8 4,3,5,4,0 0 0 0 0 0 0 0 0 0 0 10 4 4 4,3,4
Case 3479,5,0 0 0 0 0 0 0 0 0 0 3 4 8 4 5,4,6,4,0 0 0 0 0 0 0 0 0 0 10 4 4 4 4,4,7
Case 3479,6,0 0 0 0 0 0 0 0 0 3 4 8 4 5 6,5,2,7,0 0 0 0 0 0 0 0 0 10 4 4 4 4 7,5,2
Case 3480,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,5,11,0 0 0 0 0 0 0 0 0 0 0 0 0 0 11,0,11
Case 3480,5,0 0 0 0 0 0 0 0 0 0 0 0 0 3 5,1,6,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11 11,1,7
Case 3480,6,0 0 0 0 0 0 0 0 0 0 0 0 3 5 6,2,2,7,0 0 0 0 0 0 0 0 0 0 0 0 11 11 7,2,2
Case 3481,7,0 0 0 0 0 0 0 0 0 0 0 0 0 0 7,0,3,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 10,0,10
Case 3481,3,0 0 0 0 0 0 0 0 0 0 0 0 0 7 3,1,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10 10,1,10
Case 3481,4,0 0 0 0 0 0 0 0 0 0 0 0 7 3 4,2,5,10,0 0 0 0 0 0 0 0 0 0 0 0 10 10 10,2,10
Case 3481,5,0 0 0 0 0 0 0 0 0 0 0 7 3 4 5,3,6,10,0 0 0 0 0 0 0 0 0 0 0 10 10 10 10,3,7
Case 3481,6,0 0 0 0 0 0 0 0 0 0 7 3 4 5 6,4,2,7,0 0 0 0 0 0 0 0 0 0 10 10 10 10 7,4,2
Case 3482,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,4
Case 3482,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4 4,1,4
Case 3482,4,0 0 0 0 0 0 0 0 0 0 0 0 3 3 4,2,8,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4 4,2,4
Case 3482,8,0 0 0 0 0 0 0 0 0 0 0 3 3 4 8,3,4,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4 4,3,4
Case 3482,4,0 0 0 0 0 0 0 0 0 0 3 3 4 8 4,4,5,4,0 0 0 0 0 0 0 0 0 0 4 4 4 4 4,4,4
Case 3482,5,0 0 0 0 0 0 0 0 0 3 3 4 8 4 5,5,6,4,0 0 0 0 0 0 0 0 0 4 4 4 4 4 4,5,7
Case 3482,6,0 0 0 0 0 0 0 0 3 3 4 8 4 5 6,6,2,7,0 0 0 0 0 0 0 0 4 4 4 4 4 4 7,6,2
Case 3483,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,6,0 0 0 0 0 0 0 0 0 0 0 0 0 0 6,0,6
Case 3483,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,6,0 0 0 0 0 0 0 0 0 0 0 0 0 6 6,1,6
Case 3483,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,6,0 0 0 0 0 0 0 0 0 0 0 0 6 6 6,2,7
Case 3483,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 6 6 6 7,3,2
Case 3484,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,5,11,0 0 0 0 0 0 0 0 0 0 0 0 0 0 11,0,11
Case 3484,5,0 0 0 0 0 0 0 0 0 0 0 0 0 3 5,1,6,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11 11,1,7
Case 3484,6,0 0 0 0 0 0 0 0 0 0 0 0 3 5 6,2,2,7,0 0 0 0 0 0 0 0 0 0 0 0 11 11 7,2,2
Case 3485,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,6
Case 3485,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,6,0 0 0 0 0 0 0 0 0 0 0 0 0 3 6,1,6
Case 3485,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,5,6,0 0 0 0 0 0 0 0 0 0 0 0 3 6 6,2,6
Case 3485,5,0 0 0 0 0 0 0 0 0 0 0 3 4 5 5,3,6,6,0 0 0 0 0 0 0 0 0 0 0 3 6 6 6,3,7
Case 3485,6,0 0 0 0 0 0 0 0 0 0 3 4 5 5 6,4,2,7,0 0 0 0 0 0 0 0 0 0 3 6 6 6 7,4,2
Case 3486,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4
Case 3486,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,9
Case 3486,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,5,9,0 0 0 0 0 0 0 0 0 0 0 0 3 4 9,2,4
Case 3486,5,0 0 0 0 0 0 0 0 0 0 0 3 4 8 5,3,6,4,0 0 0 0 0 0 0 0 0 0 0 3 4 9 4,3,7
Case 3486,6,0 0 0 0 0 0 0 0 0 0 3 4 8 5 6,4,2,7,0 0 0 0 0 0 0 0 0 0 3 4 9 4 7,4,2
Case 3487,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3
Case 3487,5,0 0 0 0 0 0 0 0 0 0 0 0 0 3 5,1,6,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,7
Case 3487,6,0 0 0 0 0 0 0 0 0 0 0 0 3 5 6,2,2,7,0 0 0 0 0 0 0 0 0 0 0 0 3 3 7,2,2
Case 3488,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,4
Case 3488,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4 4,1,4
Case 3488,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4 4,2,7
Case 3488,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 4 4 4 7,3,2
Case 3489,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 10,0,10
Case 3489,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10 10,1,10
Case 3489,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,4,10,0 0 0 0 0 0 0 0 0 0 0 0 10 10 10,2,10
Case 3489,4,0 0 0 0 0 0 0 0 0 0 0 3 4 8 4,3,5,10,0 0 0 0 0 0 0 0 0 0 0 10 10 10 10,3,10
Case 3489,5,0 0 0 0 0 0 0 0 0 0 3 4 8 4 5,4,6,10,0 0 0 0 0 0 0 0 0 0 10 10 10 10 10,4,7
Case 3489,6,0 0 0 0 0 0 0 0 0 3 4 8 4 5 6,5,2,7,0 0 0 0 0 0 0 0 0 10 10 10 10 10 7,5,2
Case 3490,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,11,0 0 0 0 0 0 0 0 0 0 0 0 0 0 11,0,11
Case 3490,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,8,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11 11,1,11
Case 3490,8,0 0 0 0 0 0 0 0 0 0 0 0 3 4 8,2,4,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11 11,2,7
Case 3490,4,0 0 0 0 0 0 0 0 0 0 0 3 4 8 4,3,8,7,0 0 0 0 0 0 0 0 0 0 0 11 11 11 7,3,7
Case 3490,8,0 0 0 0 0 0 0 0 0 0 3 4 8 4 8,4,4,7,0 0 0 0 0 0 0 0 0 0 11 11 11 7 7,4,11
Case 3490,4,0 0 0 0 0 0 0 0 0 3 4 8 4 8 4,5,5,11,0 0 0 0 0 0 0 0 0 11 11 11 7 7 11,5,11
Case 3490,5,0 0 0 0 0 0 0 0 3 4 8 4 8 4 5,6,6,11,0 0 0 0 0 0 0 0 11 11 11 7 7 11 11,6,7
Case 3490,6,0 0 0 0 0 0 0 3 4 8 4 8 4 5 6,7,2,7,0 0 0 0 0 0 0 11 11 11 7 7 11 11 7,7,2
Case 3491,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3
Case 3491,5,0 0 0 0 0 0 0 0 0 0 0 0 0 3 5,1,6,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,7
Case 3491,6,0 0 0 0 0 0 0 0 0 0 0 0 3 5 6,2,2,7,0 0 0 0 0 0 0 0 0 0 0 0 3 3 7,2,2
Case 3492,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 10,0,10
Case 3492,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10 10,1,10
Case 3492,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,10,0 0 0 0 0 0 0 0 0 0 0 0 10 10 10,2,7
Case 3492,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 10 10 10 7,3,2
Case 3493,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,4
Case 3493,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4 4,1,4
Case 3493,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4 4,2,7
Case 3493,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 4 4 4 7,3,2
Case 3494,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 4,0,12
Case 3494,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,12,0 0 0 0 0 0 0 0 0 0 0 0 0 4 12,1,9
Case 3494,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,9,0 0 0 0 0 0 0 0 0 0 0 0 4 12 9,2,7
Case 3494,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 4 12 9 7,3,2
Case 3495,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3
Case 3495,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,3
Case 3495,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3 3,2,7
Case 3495,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 3 3 7,3,2
Case 3496,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,18
Case 3496,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,18,0 0 0 0 0 0 0 0 0 0 0 0 0 3 18,1,18
Case 3496,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,18,0 0 0 0 0 0 0 0 0 0 0 0 3 18 18,2,7
Case 3496,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 18 18 7,3,2
Case 3497,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,8
Case 3497,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,8,0 0 0 0 0 0 0 0 0 0 0 0 0 3 8,1,8
Case 3497,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,8,0 0 0 0 0 0 0 0 0 0 0 0 3 8 8,2,7
Case 3497,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 8 8 7,3,2
Case 3498,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4
Case 3498,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,4
Case 3498,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,4,0 0 0 0 0 0 0 0 0 0 0 0 3 4 4,2,5
Case 3498,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,5,0 0 0 0 0 0 0 0 0 0 0 3 4 4 5,3,2
Case 3499,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 10,0,10
Case 3499,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10 10,1,15
Case 3499,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,15,0 0 0 0 0 0 0 0 0 0 0 0 10 10 15,2,7
Case 3499,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 10 10 15 7,3,2
Case 3500,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 0 10,0,10
Case 3500,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10 10,1,4
Case 3500,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,4,4,0 0 0 0 0 0 0 0 0 0 0 0 10 10 4,2,10
Case 3500,4,0 0 0 0 0 0 0 0 0 0 0 3 4 5 4,3,8,10,0 0 0 0 0 0 0 0 0 0 0 10 10 4 10,3,4
Case 3500,8,0 0 0 0 0 0 0 0 0 0 3 4 5 4 8,4,4,4,0 0 0 0 0 0 0 0 0 0 10 10 4 10 4,4,4
Case 3500,4,0 0 0 0 0 0 0 0 0 3 4 5 4 8 4,5,5,4,0 0 0 0 0 0 0 0 0 10 10 4 10 4 4,5,4
Case 3500,5,0 0 0 0 0 0 0 0 3 4 5 4 8 4 5,6,6,4,0 0 0 0 0 0 0 0 10 10 4 10 4 4 4,6,7
Case 3500,6,0 0 0 0 0 0 0 3 4 5 4 8 4 5 6,7,2,7,0 0 0 0 0 0 0 10 10 4 10 4 4 4 7,7,2
Case 3501,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,3
Case 3501,4,0 0 0 0 0 0 0 0 0 0 0 0 0 3 4,1,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3 3,1,15
Case 3501,5,0 0 0 0 0 0 0 0 0 0 0 0 3 4 5,2,6,15,0 0 0 0 0 0 0 0 0 0 0 0 3 3 15,2,7
Case 3501,6,0 0 0 0 0 0 0 0 0 0 0 3 4 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 3 15 7,3,2
Case 3502,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,5,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,15
Case 3502,5,0 0 0 0 0 0 0 0 0 0 0 0 0 3 5,1,5,15,0 0 0 0 0 0 0 0 0 0 0 0 0 3 15,1,15
Case 3502,5,0 0 0 0 0 0 0 0 0 0 0 0 3 5 5,2,6,15,0 0 0 0 0 0 0 0 0 0 0 0 3 15 15,2,7
Case 3502,6,0 0 0 0 0 0 0 0 0 0 0 3 5 5 6,3,2,7,0 0 0 0 0 0 0 0 0 0 0 3 15 15 7,3,2
Case 3503,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,4,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 3,0,15
