case_id,time_timestamp,time_timestamp##Prefix,time_timestamp##Prefix Length,time_timestamp##Next-Feature,time_timestamp##Last-Feature,day_of_week,day_of_week##Prefix,day_of_week##Prefix Length,day_of_week##Next-Feature,day_of_week##Last-Feature,hour_of_day,hour_of_day##Prefix,hour_of_day##Prefix Length,hour_of_day##Next-Feature,hour_of_day##Last-Feature
Case 2045,77725,0 0 0 0 0 0 0 0 0 0 0 0 1 77725,2,78341,3891563,2,0 0 0 0 0 0 0 0 0 0 0 0 1 2,2,2,4,13,0 0 0 0 0 0 0 0 0 0 0 0 16 13,2,13,17
Case 2045,78341,0 0 0 0 0 0 0 0 0 0 0 1 77725 78341,3,3891563,3891563,2,0 0 0 0 0 0 0 0 0 0 0 1 2 2,3,4,4,13,0 0 0 0 0 0 0 0 0 0 0 16 13 13,3,17,17
Case 2046,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,15,2678556,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,4,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,11,11
Case 2046,15,0 0 0 0 0 0 0 0 0 0 0 0 1 15,2,189826,2678556,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,3,4,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11,2,15,11
Case 2046,189826,0 0 0 0 0 0 0 0 0 0 0 1 15 189826,3,2678556,2678556,3,0 0 0 0 0 0 0 0 0 0 0 1 1 3,3,4,4,15,0 0 0 0 0 0 0 0 0 0 0 11 11 15,3,11,11
Case 2047,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,6212,2679224,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,4,12,0 0 0 0 0 0 0 0 0 0 0 0 0 12,1,14,12
Case 2047,6212,0 0 0 0 0 0 0 0 0 0 0 0 1 6212,2,6335,2679224,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,1,4,14,0 0 0 0 0 0 0 0 0 0 0 0 12 14,2,14,12
Case 2047,6335,0 0 0 0 0 0 0 0 0 0 0 1 6212 6335,3,2679224,2679224,1,0 0 0 0 0 0 0 0 0 0 0 1 1 1,3,4,4,14,0 0 0 0 0 0 0 0 0 0 0 12 14 14,3,12,12
Case 2048,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,946670,3902672,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,3,9,0 0 0 0 0 0 0 0 0 0 0 0 0 9,1,8,14
Case 2048,946670,0 0 0 0 0 0 0 0 0 0 0 0 1 946670,2,1222479,3902672,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,2,0,3,8,0 0 0 0 0 0 0 0 0 0 0 0 9 8,2,13,14
Case 2048,1222479,0 0 0 0 0 0 0 0 0 0 0 1 946670 1222479,3,2594107,3902672,0,0 0 0 0 0 0 0 0 0 0 0 0 4 0,3,2,3,13,0 0 0 0 0 0 0 0 0 0 0 9 8 13,3,10,14
Case 2048,2594107,0 0 0 0 0 0 0 0 0 0 1 946670 1222479 2594107,4,2606663,3902672,2,0 0 0 0 0 0 0 0 0 0 0 4 0 2,4,2,3,10,0 0 0 0 0 0 0 0 0 0 9 8 13 10,4,14,14
Case 2048,2606663,0 0 0 0 0 0 0 0 0 1 946670 1222479 2594107 2606663,5,3902672,3902672,2,0 0 0 0 0 0 0 0 0 0 4 0 2 2,5,3,3,14,0 0 0 0 0 0 0 0 0 9 8 13 10 14,5,14,14
Case 2049,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,16683,3801844,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,5,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,15,11
Case 2049,16683,0 0 0 0 0 0 0 0 0 0 0 0 1 16683,2,3801844,3801844,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,5,5,15,0 0 0 0 0 0 0 0 0 0 0 0 11 15,2,11,11
Case 205,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,173332,3888580,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,3,4,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,11,11
Case 205,173332,0 0 0 0 0 0 0 0 0 0 0 0 1 173332,2,1134819,3888580,3,0 0 0 0 0 0 0 0 0 0 0 0 1 3,2,0,4,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11,2,14,11
Case 205,1134819,0 0 0 0 0 0 0 0 0 0 0 1 173332 1134819,3,1218325,3888580,0,0 0 0 0 0 0 0 0 0 0 0 1 3 0,3,1,4,14,0 0 0 0 0 0 0 0 0 0 0 11 11 14,3,13,11
Case 205,1218325,0 0 0 0 0 0 0 0 0 0 1 173332 1134819 1218325,4,1221638,3888580,1,0 0 0 0 0 0 0 0 0 0 1 3 0 1,4,1,4,13,0 0 0 0 0 0 0 0 0 0 11 11 14 13,4,14,11
Case 205,1221638,0 0 0 0 0 0 0 0 0 1 173332 1134819 1218325 1221638,5,3888580,3888580,1,0 0 0 0 0 0 0 0 0 1 3 0 1 1,5,4,4,14,0 0 0 0 0 0 0 0 0 11 11 14 13 14,5,11,11
Case 2050,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,87,3995672,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,1,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,7,13
Case 2050,87,0 0 0 0 0 0 0 0 0 0 0 0 1 87,2,4437,3995672,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,4,1,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,8,13
Case 2050,4437,0 0 0 0 0 0 0 0 0 0 0 1 87 4437,3,2699658,3995672,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4,3,0,1,8,0 0 0 0 0 0 0 0 0 0 0 7 7 8,3,13,13
Case 2050,2699658,0 0 0 0 0 0 0 0 0 0 1 87 4437 2699658,4,3995672,3995672,0,0 0 0 0 0 0 0 0 0 0 4 4 4 0,4,1,1,13,0 0 0 0 0 0 0 0 0 0 7 7 8 13,4,13,13
Case 2051,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,694,2851307,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,2,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,15,15
Case 2051,694,0 0 0 0 0 0 0 0 0 0 0 0 1 694,2,232329,2851307,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,0,2,15,0 0 0 0 0 0 0 0 0 0 0 0 15 15,2,8,15
Case 2051,232329,0 0 0 0 0 0 0 0 0 0 0 1 694 232329,3,232342,2851307,0,0 0 0 0 0 0 0 0 0 0 0 4 4 0,3,0,2,8,0 0 0 0 0 0 0 0 0 0 0 15 15 8,3,8,15
Case 2051,232342,0 0 0 0 0 0 0 0 0 0 1 694 232329 232342,4,238947,2851307,0,0 0 0 0 0 0 0 0 0 0 4 4 0 0,4,0,2,8,0 0 0 0 0 0 0 0 0 0 15 15 8 8,4,10,15
Case 2051,238947,0 0 0 0 0 0 0 0 0 1 694 232329 232342 238947,5,238974,2851307,0,0 0 0 0 0 0 0 0 0 4 4 0 0 0,5,0,2,10,0 0 0 0 0 0 0 0 0 15 15 8 8 10,5,10,15
Case 2051,238974,0 0 0 0 0 0 0 0 1 694 232329 232342 238947 238974,6,2851307,2851307,0,0 0 0 0 0 0 0 0 4 4 0 0 0 0,6,2,2,10,0 0 0 0 0 0 0 0 15 15 8 8 10 10,6,15,15
Case 2052,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,147755,2682143,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,3,4,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,8,16
Case 2052,147755,0 0 0 0 0 0 0 0 0 0 0 0 1 147755,2,151121,2682143,3,0 0 0 0 0 0 0 0 0 0 0 0 1 3,2,3,4,8,0 0 0 0 0 0 0 0 0 0 0 0 15 8,2,9,16
Case 2052,151121,0 0 0 0 0 0 0 0 0 0 0 1 147755 151121,3,2682143,2682143,3,0 0 0 0 0 0 0 0 0 0 0 1 3 3,3,4,4,9,0 0 0 0 0 0 0 0 0 0 0 15 8 9,3,16,16
Case 2053,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,44,3303395,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,3,9,0 0 0 0 0 0 0 0 0 0 0 0 0 9,1,9,15
Case 2053,44,0 0 0 0 0 0 0 0 0 0 0 0 1 44,2,107273,3303395,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,1,3,9,0 0 0 0 0 0 0 0 0 0 0 0 9 9,2,15,15
Case 2053,107273,0 0 0 0 0 0 0 0 0 0 0 1 44 107273,3,107314,3303395,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,3,1,3,15,0 0 0 0 0 0 0 0 0 0 0 9 9 15,3,15,15
Case 2053,107314,0 0 0 0 0 0 0 0 0 0 1 44 107273 107314,4,617549,3303395,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,4,0,3,15,0 0 0 0 0 0 0 0 0 0 9 9 15 15,4,13,15
Case 2053,617549,0 0 0 0 0 0 0 0 0 1 44 107273 107314 617549,5,619551,3303395,0,0 0 0 0 0 0 0 0 0 0 0 1 1 0,5,0,3,13,0 0 0 0 0 0 0 0 0 9 9 15 15 13,5,13,15
Case 2053,619551,0 0 0 0 0 0 0 0 1 44 107273 107314 617549 619551,6,2007107,3303395,0,0 0 0 0 0 0 0 0 0 0 1 1 0 0,6,2,3,13,0 0 0 0 0 0 0 0 9 9 15 15 13 13,6,15,15
Case 2053,2007107,0 0 0 0 0 0 0 1 44 107273 107314 617549 619551 2007107,7,2007375,3303395,2,0 0 0 0 0 0 0 0 0 1 1 0 0 2,7,2,3,15,0 0 0 0 0 0 0 9 9 15 15 13 13 15,7,15,15
Case 2053,2007375,0 0 0 0 0 0 1 44 107273 107314 617549 619551 2007107 2007375,8,3303395,3303395,2,0 0 0 0 0 0 0 0 1 1 0 0 2 2,8,3,3,15,0 0 0 0 0 0 9 9 15 15 13 13 15 15,8,15,15
Case 2054,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,518171,4147165,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,3,3,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,10,10
Case 2054,518171,0 0 0 0 0 0 0 0 0 0 0 0 1 518171,2,881541,4147165,3,0 0 0 0 0 0 0 0 0 0 0 0 4 3,2,0,3,10,0 0 0 0 0 0 0 0 0 0 0 0 10 10,2,15,10
Case 2054,881541,0 0 0 0 0 0 0 0 0 0 0 1 518171 881541,3,1549041,4147165,0,0 0 0 0 0 0 0 0 0 0 0 4 3 0,3,1,3,15,0 0 0 0 0 0 0 0 0 0 0 10 10 15,3,8,10
Case 2054,1549041,0 0 0 0 0 0 0 0 0 0 1 518171 881541 1549041,4,1558750,4147165,1,0 0 0 0 0 0 0 0 0 0 4 3 0 1,4,1,3,8,0 0 0 0 0 0 0 0 0 0 10 10 15 8,4,11,10
Case 2054,1558750,0 0 0 0 0 0 0 0 0 1 518171 881541 1549041 1558750,5,4147165,4147165,1,0 0 0 0 0 0 0 0 0 4 3 0 1 1,5,3,3,11,0 0 0 0 0 0 0 0 0 10 10 15 8 11,5,10,10
Case 2055,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,67180,3978594,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,2,5,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,10,16
Case 2055,67180,0 0 0 0 0 0 0 0 0 0 0 0 1 67180,2,1203334,3978594,2,0 0 0 0 0 0 0 0 0 0 0 0 1 2,2,1,5,10,0 0 0 0 0 0 0 0 0 0 0 0 15 10,2,13,16
Case 2055,1203334,0 0 0 0 0 0 0 0 0 0 0 1 67180 1203334,3,1203365,3978594,1,0 0 0 0 0 0 0 0 0 0 0 1 2 1,3,1,5,13,0 0 0 0 0 0 0 0 0 0 0 15 10 13,3,13,16
Case 2055,1203365,0 0 0 0 0 0 0 0 0 0 1 67180 1203334 1203365,4,3978594,3978594,1,0 0 0 0 0 0 0 0 0 0 1 2 1 1,4,5,5,13,0 0 0 0 0 0 0 0 0 0 15 10 13 13,4,16,16
Case 2056,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1099557,4147431,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,2,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,9,16
Case 2056,1099557,0 0 0 0 0 0 0 0 0 0 0 0 1 1099557,2,1099577,4147431,2,0 0 0 0 0 0 0 0 0 0 0 0 3 2,2,2,2,9,0 0 0 0 0 0 0 0 0 0 0 0 15 9,2,9,16
Case 2056,1099577,0 0 0 0 0 0 0 0 0 0 0 1 1099557 1099577,3,4147431,4147431,2,0 0 0 0 0 0 0 0 0 0 0 3 2 2,3,2,2,9,0 0 0 0 0 0 0 0 0 0 0 15 9 9,3,16,16
Case 2057,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,2248401,4840447,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,0,2,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,10,10
Case 2057,2248401,0 0 0 0 0 0 0 0 0 0 0 0 1 2248401,2,2248421,4840447,0,0 0 0 0 0 0 0 0 0 0 0 0 2 0,2,0,2,10,0 0 0 0 0 0 0 0 0 0 0 0 10 10,2,10,10
Case 2057,2248421,0 0 0 0 0 0 0 0 0 0 0 1 2248401 2248421,3,4840447,4840447,0,0 0 0 0 0 0 0 0 0 0 0 2 0 0,3,2,2,10,0 0 0 0 0 0 0 0 0 0 0 10 10 10,3,10,10
Case 2058,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1828375,3124812,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,3,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,12,12
Case 2058,1828375,0 0 0 0 0 0 0 0 0 0 0 0 1 1828375,2,1828802,3124812,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,2,3,12,0 0 0 0 0 0 0 0 0 0 0 0 8 12,2,12,12
Case 2058,1828802,0 0 0 0 0 0 0 0 0 0 0 1 1828375 1828802,3,3124812,3124812,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,3,3,12,0 0 0 0 0 0 0 0 0 0 0 8 12 12,3,12,12
Case 2059,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1198406,4550008,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,4,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,12,7
Case 2059,1198406,0 0 0 0 0 0 0 0 0 0 0 0 1 1198406,2,1370727,4550008,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,2,4,12,0 0 0 0 0 0 0 0 0 0 0 0 15 12,2,12,7
Case 2059,1370727,0 0 0 0 0 0 0 0 0 0 0 1 1198406 1370727,3,3253985,4550008,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,3,3,4,12,0 0 0 0 0 0 0 0 0 0 0 15 12 12,3,7,7
Case 2059,3253985,0 0 0 0 0 0 0 0 0 0 1 1198406 1370727 3253985,4,4550008,4550008,3,0 0 0 0 0 0 0 0 0 0 0 0 2 3,4,4,4,7,0 0 0 0 0 0 0 0 0 0 15 12 12 7,4,7,7
Case 206,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,185,3198146,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,6,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,10,10
Case 206,185,0 0 0 0 0 0 0 0 0 0 0 0 1 185,2,3984,3198146,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,4,6,10,0 0 0 0 0 0 0 0 0 0 0 0 10 10,2,11,10
Case 206,3984,0 0 0 0 0 0 0 0 0 0 0 1 185 3984,3,609709,3198146,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4,3,4,6,11,0 0 0 0 0 0 0 0 0 0 0 10 10 11,3,11,10
Case 206,609709,0 0 0 0 0 0 0 0 0 0 1 185 3984 609709,4,609721,3198146,4,0 0 0 0 0 0 0 0 0 0 4 4 4 4,4,4,6,11,0 0 0 0 0 0 0 0 0 0 10 10 11 11,4,11,10
Case 206,609721,0 0 0 0 0 0 0 0 0 1 185 3984 609709 609721,5,3198146,3198146,4,0 0 0 0 0 0 0 0 0 4 4 4 4 4,5,6,6,11,0 0 0 0 0 0 0 0 0 10 10 11 11 11,5,10,10
Case 2060,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,61331,2851761,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,4,1,16,0 0 0 0 0 0 0 0 0 0 0 0 0 16,1,9,16
Case 2060,61331,0 0 0 0 0 0 0 0 0 0 0 0 1 61331,2,62113,2851761,4,0 0 0 0 0 0 0 0 0 0 0 0 3 4,2,4,1,9,0 0 0 0 0 0 0 0 0 0 0 0 16 9,2,9,16
Case 2060,62113,0 0 0 0 0 0 0 0 0 0 0 1 61331 62113,3,2851761,2851761,4,0 0 0 0 0 0 0 0 0 0 0 3 4 4,3,1,1,9,0 0 0 0 0 0 0 0 0 0 0 16 9 9,3,16,16
Case 2061,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,11,4061350,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,5,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,8,8
Case 2061,11,0 0 0 0 0 0 0 0 0 0 0 0 1 11,2,89273,4061350,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,1,5,8,0 0 0 0 0 0 0 0 0 0 0 0 8 8,2,8,8
Case 2061,89273,0 0 0 0 0 0 0 0 0 0 0 1 11 89273,3,4061350,4061350,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,3,5,5,8,0 0 0 0 0 0 0 0 0 0 0 8 8 8,3,8,8
Case 2062,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,22,4721774,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,1,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,15,7
Case 2062,22,0 0 0 0 0 0 0 0 0 0 0 0 1 22,2,1635003,4721774,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,0,1,15,0 0 0 0 0 0 0 0 0 0 0 0 15 15,2,14,7
Case 2062,1635003,0 0 0 0 0 0 0 0 0 0 0 1 22 1635003,3,3425760,4721774,0,0 0 0 0 0 0 0 0 0 0 0 2 2 0,3,0,1,14,0 0 0 0 0 0 0 0 0 0 0 15 15 14,3,7,7
Case 2062,3425760,0 0 0 0 0 0 0 0 0 0 1 22 1635003 3425760,4,4721774,4721774,0,0 0 0 0 0 0 0 0 0 0 2 2 0 0,4,1,1,7,0 0 0 0 0 0 0 0 0 0 15 15 14 7,4,7,7
Case 2063,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,432308,2851580,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,1,1,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,11,12
Case 2063,432308,0 0 0 0 0 0 0 0 0 0 0 0 1 432308,2,432430,2851580,1,0 0 0 0 0 0 0 0 0 0 0 0 3 1,2,1,1,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11,2,12,12
Case 2063,432430,0 0 0 0 0 0 0 0 0 0 0 1 432308 432430,3,2851580,2851580,1,0 0 0 0 0 0 0 0 0 0 0 3 1 1,3,1,1,12,0 0 0 0 0 0 0 0 0 0 0 11 11 12,3,12,12
Case 2064,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,87522,2678847,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,2,4,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,7,7
Case 2064,87522,0 0 0 0 0 0 0 0 0 0 0 0 1 87522,2,196626,2678847,2,0 0 0 0 0 0 0 0 0 0 0 0 1 2,2,3,4,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,13,7
Case 2064,196626,0 0 0 0 0 0 0 0 0 0 0 1 87522 196626,3,2678847,2678847,3,0 0 0 0 0 0 0 0 0 0 0 1 2 3,3,4,4,13,0 0 0 0 0 0 0 0 0 0 0 7 7 13,3,7,7
Case 2065,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,325340,4407282,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,0,5,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,8,14
Case 2065,325340,0 0 0 0 0 0 0 0 0 0 0 0 1 325340,2,926303,4407282,0,0 0 0 0 0 0 0 0 0 0 0 0 3 0,2,0,5,8,0 0 0 0 0 0 0 0 0 0 0 0 14 8,2,7,14
Case 2065,926303,0 0 0 0 0 0 0 0 0 0 0 1 325340 926303,3,4407282,4407282,0,0 0 0 0 0 0 0 0 0 0 0 3 0 0,3,5,5,7,0 0 0 0 0 0 0 0 0 0 0 14 8 7,3,14,14
Case 2066,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,527,2678769,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,5,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,7,7
Case 2066,527,0 0 0 0 0 0 0 0 0 0 0 0 1 527,2,2678769,2678769,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,5,5,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,7,7
Case 2067,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,2650,3545534,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,1,12,0 0 0 0 0 0 0 0 0 0 0 0 0 12,1,13,13
Case 2067,2650,0 0 0 0 0 0 0 0 0 0 0 0 1 2650,2,8861,3545534,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,2,1,13,0 0 0 0 0 0 0 0 0 0 0 0 12 13,2,15,13
Case 2067,8861,0 0 0 0 0 0 0 0 0 0 0 1 2650 8861,3,2249490,3545534,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,0,1,15,0 0 0 0 0 0 0 0 0 0 0 12 13 15,3,13,13
Case 2067,2249490,0 0 0 0 0 0 0 0 0 0 1 2650 8861 2249490,4,2249516,3545534,0,0 0 0 0 0 0 0 0 0 0 2 2 2 0,4,0,1,13,0 0 0 0 0 0 0 0 0 0 12 13 15 13,4,13,13
Case 2067,2249516,0 0 0 0 0 0 0 0 0 1 2650 8861 2249490 2249516,5,3545534,3545534,0,0 0 0 0 0 0 0 0 0 2 2 2 0 0,5,1,1,13,0 0 0 0 0 0 0 0 0 12 13 15 13 13,5,13,13
Case 2068,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,24,3097829,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,1,12,0 0 0 0 0 0 0 0 0 0 0 0 0 12,1,12,9
Case 2068,24,0 0 0 0 0 0 0 0 0 0 0 0 1 24,2,1801813,3097829,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,0,1,12,0 0 0 0 0 0 0 0 0 0 0 0 12 12,2,9,9
Case 2068,1801813,0 0 0 0 0 0 0 0 0 0 0 1 24 1801813,3,3097829,3097829,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,3,1,1,9,0 0 0 0 0 0 0 0 0 0 0 12 12 9,3,9,9
Case 2069,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,200,3802316,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,5,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,13,13
Case 2069,200,0 0 0 0 0 0 0 0 0 0 0 0 1 200,2,958629,3802316,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,0,5,13,0 0 0 0 0 0 0 0 0 0 0 0 13 13,2,15,13
Case 2069,958629,0 0 0 0 0 0 0 0 0 0 0 1 200 958629,3,3802316,3802316,0,0 0 0 0 0 0 0 0 0 0 0 3 3 0,3,5,5,15,0 0 0 0 0 0 0 0 0 0 0 13 13 15,3,13,13
Case 207,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,173614,3002506,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,3,1,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,13,7
Case 207,173614,0 0 0 0 0 0 0 0 0 0 0 0 1 173614,2,1706490,3002506,3,0 0 0 0 0 0 0 0 0 0 0 0 1 3,2,0,1,13,0 0 0 0 0 0 0 0 0 0 0 0 13 13,2,7,7
Case 207,1706490,0 0 0 0 0 0 0 0 0 0 0 1 173614 1706490,3,3002506,3002506,0,0 0 0 0 0 0 0 0 0 0 0 1 3 0,3,1,1,7,0 0 0 0 0 0 0 0 0 0 0 13 13 7,3,7,7
Case 2070,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1110436,3805852,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,4,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,10,14
Case 2070,1110436,0 0 0 0 0 0 0 0 0 0 0 0 1 1110436,2,1110566,3805852,1,0 0 0 0 0 0 0 0 0 0 0 0 2 1,2,1,4,10,0 0 0 0 0 0 0 0 0 0 0 0 13 10,2,10,14
Case 2070,1110566,0 0 0 0 0 0 0 0 0 0 0 1 1110436 1110566,3,2509837,3805852,1,0 0 0 0 0 0 0 0 0 0 0 2 1 1,3,3,4,10,0 0 0 0 0 0 0 0 0 0 0 13 10 10,3,14,14
Case 2070,2509837,0 0 0 0 0 0 0 0 0 0 1 1110436 1110566 2509837,4,3805852,3805852,3,0 0 0 0 0 0 0 0 0 0 2 1 1 3,4,4,4,14,0 0 0 0 0 0 0 0 0 0 13 10 10 14,4,14,14
Case 2071,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,736,5174707,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,4,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,13,11
Case 2071,736,0 0 0 0 0 0 0 0 0 0 0 0 1 736,2,785542,5174707,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,2,4,13,0 0 0 0 0 0 0 0 0 0 0 0 13 13,2,15,11
Case 2071,785542,0 0 0 0 0 0 0 0 0 0 0 1 736 785542,3,2140252,5174707,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,3,4,4,15,0 0 0 0 0 0 0 0 0 0 0 13 13 15,3,8,11
Case 2071,2140252,0 0 0 0 0 0 0 0 0 0 1 736 785542 2140252,4,2163897,5174707,4,0 0 0 0 0 0 0 0 0 0 0 0 2 4,4,4,4,8,0 0 0 0 0 0 0 0 0 0 13 13 15 8,4,14,11
Case 2071,2163897,0 0 0 0 0 0 0 0 0 1 736 785542 2140252 2163897,5,3878690,5174707,4,0 0 0 0 0 0 0 0 0 0 0 2 4 4,5,3,4,14,0 0 0 0 0 0 0 0 0 13 13 15 8 14,5,11,11
Case 2071,3878690,0 0 0 0 0 0 0 0 1 736 785542 2140252 2163897 3878690,6,5174707,5174707,3,0 0 0 0 0 0 0 0 0 0 2 4 4 3,6,4,4,11,0 0 0 0 0 0 0 0 13 13 15 8 14 11,6,11,11
Case 2072,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,16,2674943,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,4,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,15,14
Case 2072,16,0 0 0 0 0 0 0 0 0 0 0 0 1 16,2,33,2674943,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,1,4,15,0 0 0 0 0 0 0 0 0 0 0 0 15 15,2,15,14
