case_id,time_timestamp,time_timestamp##Prefix,time_timestamp##Prefix Length,time_timestamp##Next-Feature,time_timestamp##Last-Feature,day_of_week,day_of_week##Prefix,day_of_week##Prefix Length,day_of_week##Next-Feature,day_of_week##Last-Feature,hour_of_day,hour_of_day##Prefix,hour_of_day##Prefix Length,hour_of_day##Next-Feature,hour_of_day##Last-Feature
Case 4327,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,63735,3003565,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,3,2,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,9,10
Case 4327,63735,0 0 0 0 0 0 0 0 0 0 0 0 1 63735,2,142833,3003565,3,0 0 0 0 0 0 0 0 0 0 0 0 2 3,2,4,2,9,0 0 0 0 0 0 0 0 0 0 0 0 15 9,2,7,10
Case 4327,142833,0 0 0 0 0 0 0 0 0 0 0 1 63735 142833,3,585296,3003565,4,0 0 0 0 0 0 0 0 0 0 0 2 3 4,3,2,2,7,0 0 0 0 0 0 0 0 0 0 0 15 9 7,3,10,10
Case 4327,585296,0 0 0 0 0 0 0 0 0 0 1 63735 142833 585296,4,588105,3003565,2,0 0 0 0 0 0 0 0 0 0 2 3 4 2,4,2,2,10,0 0 0 0 0 0 0 0 0 0 15 9 7 10,4,11,10
Case 4327,588105,0 0 0 0 0 0 0 0 0 1 63735 142833 585296 588105,5,1707546,3003565,2,0 0 0 0 0 0 0 0 0 2 3 4 2 2,5,1,2,11,0 0 0 0 0 0 0 0 0 15 9 7 10 11,5,10,10
Case 4327,1707546,0 0 0 0 0 0 0 0 1 63735 142833 585296 588105 1707546,6,1707551,3003565,1,0 0 0 0 0 0 0 0 2 3 4 2 2 1,6,1,2,10,0 0 0 0 0 0 0 0 15 9 7 10 11 10,6,10,10
Case 4327,1707551,0 0 0 0 0 0 0 1 63735 142833 585296 588105 1707546 1707551,7,3003565,3003565,1,0 0 0 0 0 0 0 2 3 4 2 2 1 1,7,2,2,10,0 0 0 0 0 0 0 15 9 7 10 11 10 10,7,10,10
Case 4328,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,315436,3801855,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,1,6,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,7,15
Case 4328,315436,0 0 0 0 0 0 0 0 0 0 0 0 1 315436,2,510409,3801855,1,0 0 0 0 0 0 0 0 0 0 0 0 4 1,2,3,6,7,0 0 0 0 0 0 0 0 0 0 0 0 15 7,2,13,15
Case 4328,510409,0 0 0 0 0 0 0 0 0 0 0 1 315436 510409,3,3801855,3801855,3,0 0 0 0 0 0 0 0 0 0 0 4 1 3,3,6,6,13,0 0 0 0 0 0 0 0 0 0 0 15 7 13,3,15,15
Case 4329,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,337,4066643,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,2,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,7,8
Case 4329,337,0 0 0 0 0 0 0 0 0 0 0 0 1 337,2,2769179,4066643,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,1,2,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,8,8
Case 4329,2769179,0 0 0 0 0 0 0 0 0 0 0 1 337 2769179,3,2770595,4066643,1,0 0 0 0 0 0 0 0 0 0 0 4 4 1,3,1,2,8,0 0 0 0 0 0 0 0 0 0 0 7 7 8,3,8,8
Case 4329,2770595,0 0 0 0 0 0 0 0 0 0 1 337 2769179 2770595,4,2770610,4066643,1,0 0 0 0 0 0 0 0 0 0 4 4 1 1,4,1,2,8,0 0 0 0 0 0 0 0 0 0 7 7 8 8,4,8,8
Case 4329,2770610,0 0 0 0 0 0 0 0 0 1 337 2769179 2770595 2770610,5,2770614,4066643,1,0 0 0 0 0 0 0 0 0 4 4 1 1 1,5,1,2,8,0 0 0 0 0 0 0 0 0 7 7 8 8 8,5,8,8
Case 4329,2770614,0 0 0 0 0 0 0 0 1 337 2769179 2770595 2770610 2770614,6,4066643,4066643,1,0 0 0 0 0 0 0 0 4 4 1 1 1 1,6,2,2,8,0 0 0 0 0 0 0 0 7 7 8 8 8 8,6,8,8
Case 433,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,5046,3278826,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,5,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,12,9
Case 433,5046,0 0 0 0 0 0 0 0 0 0 0 0 1 5046,2,763277,3278826,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,4,5,12,0 0 0 0 0 0 0 0 0 0 0 0 11 12,2,7,9
Case 433,763277,0 0 0 0 0 0 0 0 0 0 0 1 5046 763277,3,783573,3278826,4,0 0 0 0 0 0 0 0 0 0 0 2 2 4,3,4,5,7,0 0 0 0 0 0 0 0 0 0 0 11 12 7,3,12,9
Case 433,783573,0 0 0 0 0 0 0 0 0 0 1 5046 763277 783573,4,1979209,3278826,4,0 0 0 0 0 0 0 0 0 0 2 2 4 4,4,4,5,12,0 0 0 0 0 0 0 0 0 0 11 12 7 12,4,8,9
Case 433,1979209,0 0 0 0 0 0 0 0 0 1 5046 763277 783573 1979209,5,3278826,3278826,4,0 0 0 0 0 0 0 0 0 2 2 4 4 4,5,5,5,8,0 0 0 0 0 0 0 0 0 11 12 7 12 8,5,9,9
Case 4330,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1009995,4311047,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,1,4,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,8,13
Case 4330,1009995,0 0 0 0 0 0 0 0 0 0 0 0 1 1009995,2,1029195,4311047,1,0 0 0 0 0 0 0 0 0 0 0 0 3 1,2,1,4,8,0 0 0 0 0 0 0 0 0 0 0 0 15 8,2,13,13
Case 4330,1029195,0 0 0 0 0 0 0 0 0 0 0 1 1009995 1029195,3,3015036,4311047,1,0 0 0 0 0 0 0 0 0 0 0 3 1 1,3,3,4,13,0 0 0 0 0 0 0 0 0 0 0 15 8 13,3,13,13
Case 4330,3015036,0 0 0 0 0 0 0 0 0 0 1 1009995 1029195 3015036,4,4311047,4311047,3,0 0 0 0 0 0 0 0 0 0 3 1 1 3,4,4,4,13,0 0 0 0 0 0 0 0 0 0 15 8 13 13,4,13,13
Case 4331,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,15728,3805542,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,5,9,0 0 0 0 0 0 0 0 0 0 0 0 0 9,1,13,10
Case 4331,15728,0 0 0 0 0 0 0 0 0 0 0 0 1 15728,2,15751,3805542,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,3,5,13,0 0 0 0 0 0 0 0 0 0 0 0 9 13,2,13,10
Case 4331,15751,0 0 0 0 0 0 0 0 0 0 0 1 15728 15751,3,3805542,3805542,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,5,5,13,0 0 0 0 0 0 0 0 0 0 0 9 13 13,3,10,10
Case 4332,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1375483,2678028,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,3,4,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,12,14
Case 4332,1375483,0 0 0 0 0 0 0 0 0 0 0 0 1 1375483,2,1382011,2678028,3,0 0 0 0 0 0 0 0 0 0 0 0 1 3,2,3,4,12,0 0 0 0 0 0 0 0 0 0 0 0 14 12,2,14,14
Case 4332,1382011,0 0 0 0 0 0 0 0 0 0 0 1 1375483 1382011,3,2678028,2678028,3,0 0 0 0 0 0 0 0 0 0 0 1 3 3,3,4,4,14,0 0 0 0 0 0 0 0 0 0 0 14 12 14,3,14,14
Case 4333,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,19,2764966,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,5,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,8,8
Case 4333,19,0 0 0 0 0 0 0 0 0 0 0 0 1 19,2,10347,2764966,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,1,5,8,0 0 0 0 0 0 0 0 0 0 0 0 8 8,2,11,8
Case 4333,10347,0 0 0 0 0 0 0 0 0 0 0 1 19 10347,3,2764966,2764966,1,0 0 0 0 0 0 0 0 0 0 0 1 1 1,3,5,5,11,0 0 0 0 0 0 0 0 0 0 0 8 8 11,3,8,8
Case 4334,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,67703,3195923,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,4,5,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,8,13
Case 4334,67703,0 0 0 0 0 0 0 0 0 0 0 0 1 67703,2,1899904,3195923,4,0 0 0 0 0 0 0 0 0 0 0 0 3 4,2,4,5,8,0 0 0 0 0 0 0 0 0 0 0 0 13 8,2,13,13
Case 4334,1899904,0 0 0 0 0 0 0 0 0 0 0 1 67703 1899904,3,3195923,3195923,4,0 0 0 0 0 0 0 0 0 0 0 3 4 4,3,5,5,13,0 0 0 0 0 0 0 0 0 0 0 13 8 13,3,13,13
Case 4335,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,17,5011669,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,4,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,8,8
Case 4335,17,0 0 0 0 0 0 0 0 0 0 0 0 1 17,2,10524,5011669,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,2,4,8,0 0 0 0 0 0 0 0 0 0 0 0 8 8,2,11,8
Case 4335,10524,0 0 0 0 0 0 0 0 0 0 0 1 17 10524,3,5011669,5011669,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,4,4,11,0 0 0 0 0 0 0 0 0 0 0 8 8 11,3,8,8
Case 4336,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,504912,4816092,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,3,4,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,11,8
Case 4336,504912,0 0 0 0 0 0 0 0 0 0 0 0 1 504912,2,603157,4816092,3,0 0 0 0 0 0 0 0 0 0 0 0 4 3,2,4,4,11,0 0 0 0 0 0 0 0 0 0 0 0 14 11,2,14,8
Case 4336,603157,0 0 0 0 0 0 0 0 0 0 0 1 504912 603157,3,3520059,4816092,4,0 0 0 0 0 0 0 0 0 0 0 4 3 4,3,3,4,14,0 0 0 0 0 0 0 0 0 0 0 14 11 14,3,8,8
Case 4336,3520059,0 0 0 0 0 0 0 0 0 0 1 504912 603157 3520059,4,3520070,4816092,3,0 0 0 0 0 0 0 0 0 0 4 3 4 3,4,3,4,8,0 0 0 0 0 0 0 0 0 0 14 11 14 8,4,8,8
Case 4336,3520070,0 0 0 0 0 0 0 0 0 1 504912 603157 3520059 3520070,5,4816092,4816092,3,0 0 0 0 0 0 0 0 0 4 3 4 3 3,5,4,4,8,0 0 0 0 0 0 0 0 0 14 11 14 8 8,5,8,8
Case 4337,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,3603,3487907,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,5,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,9,17
Case 4337,3603,0 0 0 0 0 0 0 0 0 0 0 0 1 3603,2,85604,3487907,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,1,5,9,0 0 0 0 0 0 0 0 0 0 0 0 8 9,2,8,17
Case 4337,85604,0 0 0 0 0 0 0 0 0 0 0 1 3603 85604,3,2191890,3487907,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,3,4,5,8,0 0 0 0 0 0 0 0 0 0 0 8 9 8,3,17,17
Case 4337,2191890,0 0 0 0 0 0 0 0 0 0 1 3603 85604 2191890,4,3487907,3487907,4,0 0 0 0 0 0 0 0 0 0 0 0 1 4,4,5,5,17,0 0 0 0 0 0 0 0 0 0 8 9 8 17,4,17,17
Case 4338,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1188179,4031394,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,1,16,0 0 0 0 0 0 0 0 0 0 0 0 0 16,1,10,8
Case 4338,1188179,0 0 0 0 0 0 0 0 0 0 0 0 1 1188179,2,1291585,4031394,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,4,1,10,0 0 0 0 0 0 0 0 0 0 0 0 16 10,2,15,8
Case 4338,1291585,0 0 0 0 0 0 0 0 0 0 0 1 1188179 1291585,3,1292210,4031394,4,0 0 0 0 0 0 0 0 0 0 0 3 3 4,3,4,1,15,0 0 0 0 0 0 0 0 0 0 0 16 10 15,3,15,8
Case 4338,1292210,0 0 0 0 0 0 0 0 0 0 1 1188179 1291585 1292210,4,1536455,4031394,4,0 0 0 0 0 0 0 0 0 0 3 3 4 4,4,0,1,15,0 0 0 0 0 0 0 0 0 0 16 10 15 15,4,11,8
Case 4338,1536455,0 0 0 0 0 0 0 0 0 1 1188179 1291585 1292210 1536455,5,2735376,4031394,0,0 0 0 0 0 0 0 0 0 3 3 4 4 0,5,0,1,11,0 0 0 0 0 0 0 0 0 16 10 15 15 11,5,8,8
Case 4338,2735376,0 0 0 0 0 0 0 0 1 1188179 1291585 1292210 1536455 2735376,6,4031394,4031394,0,0 0 0 0 0 0 0 0 3 3 4 4 0 0,6,1,1,8,0 0 0 0 0 0 0 0 16 10 15 15 11 8,6,8,8
Case 4339,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,319544,3801780,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,0,5,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,8,15
Case 4339,319544,0 0 0 0 0 0 0 0 0 0 0 0 1 319544,2,501677,3801780,0,0 0 0 0 0 0 0 0 0 0 0 0 3 0,2,2,5,8,0 0 0 0 0 0 0 0 0 0 0 0 15 8,2,10,15
Case 4339,501677,0 0 0 0 0 0 0 0 0 0 0 1 319544 501677,3,501706,3801780,2,0 0 0 0 0 0 0 0 0 0 0 3 0 2,3,2,5,10,0 0 0 0 0 0 0 0 0 0 0 15 8 10,3,10,15
Case 4339,501706,0 0 0 0 0 0 0 0 0 0 1 319544 501677 501706,4,3801780,3801780,2,0 0 0 0 0 0 0 0 0 0 3 0 2 2,4,5,5,10,0 0 0 0 0 0 0 0 0 0 15 8 10 10,4,15,15
Case 434,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,553,4579482,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,6,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,8,8
Case 434,553,0 0 0 0 0 0 0 0 0 0 0 0 1 553,2,458042,4579482,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,0,6,8,0 0 0 0 0 0 0 0 0 0 0 0 8 8,2,15,8
Case 434,458042,0 0 0 0 0 0 0 0 0 0 0 1 553 458042,3,4579482,4579482,0,0 0 0 0 0 0 0 0 0 0 0 2 2 0,3,6,6,15,0 0 0 0 0 0 0 0 0 0 0 8 8 15,3,8,8
Case 4340,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,116,3024122,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,4,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,13,13
Case 4340,116,0 0 0 0 0 0 0 0 0 0 0 0 1 116,2,675,3024122,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,4,4,13,0 0 0 0 0 0 0 0 0 0 0 0 13 13,2,13,13
Case 4340,675,0 0 0 0 0 0 0 0 0 0 0 1 116 675,3,3024122,3024122,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4,3,4,4,13,0 0 0 0 0 0 0 0 0 0 0 13 13 13,3,13,13
Case 4341,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,331143,3723200,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,0,4,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,9,16
Case 4341,331143,0 0 0 0 0 0 0 0 0 0 0 0 1 331143,2,2427182,3723200,0,0 0 0 0 0 0 0 0 0 0 0 0 3 0,2,3,4,9,0 0 0 0 0 0 0 0 0 0 0 0 13 9,2,16,16
Case 4341,2427182,0 0 0 0 0 0 0 0 0 0 0 1 331143 2427182,3,3723200,3723200,3,0 0 0 0 0 0 0 0 0 0 0 3 0 3,3,4,4,16,0 0 0 0 0 0 0 0 0 0 0 13 9 16,3,16,16
Case 4342,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,2591577,3889545,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,3,4,12,0 0 0 0 0 0 0 0 0 0 0 0 0 12,1,12,13
Case 4342,2591577,0 0 0 0 0 0 0 0 0 0 0 0 1 2591577,2,2593536,3889545,3,0 0 0 0 0 0 0 0 0 0 0 0 1 3,2,3,4,12,0 0 0 0 0 0 0 0 0 0 0 0 12 12,2,13,13
Case 4342,2593536,0 0 0 0 0 0 0 0 0 0 0 1 2591577 2593536,3,3889545,3889545,3,0 0 0 0 0 0 0 0 0 0 0 1 3 3,3,4,4,13,0 0 0 0 0 0 0 0 0 0 0 12 12 13,3,13,13
Case 4343,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,11,3197048,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,3,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,11,11
Case 4343,11,0 0 0 0 0 0 0 0 0 0 0 0 1 11,2,2267,3197048,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,1,3,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11,2,11,11
Case 4343,2267,0 0 0 0 0 0 0 0 0 0 0 1 11 2267,3,3197048,3197048,1,0 0 0 0 0 0 0 0 0 0 0 1 1 1,3,3,3,11,0 0 0 0 0 0 0 0 0 0 0 11 11 11,3,11,11
Case 4344,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,9,2851375,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,2,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,14,14
Case 4344,9,0 0 0 0 0 0 0 0 0 0 0 0 1 9,2,2223,2851375,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,4,2,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,15,14
Case 4344,2223,0 0 0 0 0 0 0 0 0 0 0 1 9 2223,3,2851375,2851375,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4,3,2,2,15,0 0 0 0 0 0 0 0 0 0 0 14 14 15,3,14,14
Case 4345,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,11178,2765372,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,0,4,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,13,10
Case 4345,11178,0 0 0 0 0 0 0 0 0 0 0 0 1 11178,2,11857,2765372,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,2,0,4,13,0 0 0 0 0 0 0 0 0 0 0 0 10 13,2,13,10
Case 4345,11857,0 0 0 0 0 0 0 0 0 0 0 1 11178 11857,3,2765372,2765372,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,3,4,4,13,0 0 0 0 0 0 0 0 0 0 0 10 13 13,3,10,10
Case 4346,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1401,3798499,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,6,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,10,9
Case 4346,1401,0 0 0 0 0 0 0 0 0 0 0 0 1 1401,2,1711,3798499,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,4,6,10,0 0 0 0 0 0 0 0 0 0 0 0 10 10,2,10,9
Case 4346,1711,0 0 0 0 0 0 0 0 0 0 0 1 1401 1711,3,3798499,3798499,4,0 0 0 0 0 0 0 0 0 0 0 4 4 4,3,6,6,10,0 0 0 0 0 0 0 0 0 0 0 10 10 10,3,9,9
Case 4347,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,253836,5101545,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,3,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,7,9
Case 4347,253836,0 0 0 0 0 0 0 0 0 0 0 0 1 253836,2,368449,5101545,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,2,4,3,7,0 0 0 0 0 0 0 0 0 0 0 0 8 7,2,15,9
Case 4347,368449,0 0 0 0 0 0 0 0 0 0 0 1 253836 368449,3,5101545,5101545,4,0 0 0 0 0 0 0 0 0 0 0 0 3 4,3,3,3,15,0 0 0 0 0 0 0 0 0 0 0 8 7 15,3,9,9
Case 4348,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1281101,2679364,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,2,4,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,8,13
Case 4348,1281101,0 0 0 0 0 0 0 0 0 0 0 0 1 1281101,2,1381390,2679364,2,0 0 0 0 0 0 0 0 0 0 0 0 1 2,2,3,4,8,0 0 0 0 0 0 0 0 0 0 0 0 13 8,2,12,13
Case 4348,1381390,0 0 0 0 0 0 0 0 0 0 0 1 1281101 1381390,3,1383350,2679364,3,0 0 0 0 0 0 0 0 0 0 0 1 2 3,3,3,4,12,0 0 0 0 0 0 0 0 0 0 0 13 8 12,3,13,13
Case 4348,1383350,0 0 0 0 0 0 0 0 0 0 1 1281101 1381390 1383350,4,2679364,2679364,3,0 0 0 0 0 0 0 0 0 0 1 2 3 3,4,4,4,13,0 0 0 0 0 0 0 0 0 0 13 8 12 13,4,13,13
Case 4349,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,25,3801949,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,4,9,0 0 0 0 0 0 0 0 0 0 0 0 0 9,1,9,9
Case 4349,25,0 0 0 0 0 0 0 0 0 0 0 0 1 25,2,30,3801949,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,2,4,9,0 0 0 0 0 0 0 0 0 0 0 0 9 9,2,9,9
Case 4349,30,0 0 0 0 0 0 0 0 0 0 0 1 25 30,3,3801949,3801949,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,4,4,9,0 0 0 0 0 0 0 0 0 0 0 9 9 9,3,9,9
Case 435,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,683544,4310601,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,3,3,12,0 0 0 0 0 0 0 0 0 0 0 0 0 12,1,10,9
Case 435,683544,0 0 0 0 0 0 0 0 0 0 0 0 1 683544,2,1371188,4310601,3,0 0 0 0 0 0 0 0 0 0 0 0 2 3,2,4,3,10,0 0 0 0 0 0 0 0 0 0 0 0 12 10,2,9,9
Case 435,1371188,0 0 0 0 0 0 0 0 0 0 0 1 683544 1371188,3,3014582,4310601,4,0 0 0 0 0 0 0 0 0 0 0 2 3 4,3,2,3,9,0 0 0 0 0 0 0 0 0 0 0 12 10 9,3,9,9
Case 435,3014582,0 0 0 0 0 0 0 0 0 0 1 683544 1371188 3014582,4,4310601,4310601,2,0 0 0 0 0 0 0 0 0 0 2 3 4 2,4,3,3,9,0 0 0 0 0 0 0 0 0 0 12 10 9 9,4,9,9
Case 4350,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,21,4228777,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,3,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,14,13
Case 4350,21,0 0 0 0 0 0 0 0 0 0 0 0 1 21,2,412135,4228777,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,1,3,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,9,13
Case 4350,412135,0 0 0 0 0 0 0 0 0 0 0 1 21 412135,3,1636757,4228777,1,0 0 0 0 0 0 0 0 0 0 0 3 3 1,3,1,3,9,0 0 0 0 0 0 0 0 0 0 0 14 14 9,3,13,13
Case 4350,1636757,0 0 0 0 0 0 0 0 0 0 1 21 412135 1636757,4,4228777,4228777,1,0 0 0 0 0 0 0 0 0 0 3 3 1 1,4,3,3,13,0 0 0 0 0 0 0 0 0 0 14 14 9 13,4,13,13
Case 4351,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,967743,4154811,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,0,2,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,12,9
Case 4351,967743,0 0 0 0 0 0 0 0 0 0 0 0 1 967743,2,969170,4154811,0,0 0 0 0 0 0 0 0 0 0 0 0 3 0,2,0,2,12,0 0 0 0 0 0 0 0 0 0 0 0 7 12,2,12,9
Case 4351,969170,0 0 0 0 0 0 0 0 0 0 0 1 967743 969170,3,2858796,4154811,0,0 0 0 0 0 0 0 0 0 0 0 3 0 0,3,1,2,12,0 0 0 0 0 0 0 0 0 0 0 7 12 12,3,9,9
Case 4351,2858796,0 0 0 0 0 0 0 0 0 0 1 967743 969170 2858796,4,4154811,4154811,1,0 0 0 0 0 0 0 0 0 0 3 0 0 1,4,2,2,9,0 0 0 0 0 0 0 0 0 0 7 12 12 9,4,9,9
Case 4352,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,428,4741436,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,4,3,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,11,8
Case 4352,428,0 0 0 0 0 0 0 0 0 0 0 0 1 428,2,423805,4741436,4,0 0 0 0 0 0 0 0 0 0 0 0 4 4,2,2,3,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11,2,9,8
Case 4352,423805,0 0 0 0 0 0 0 0 0 0 0 1 428 423805,3,3445424,4741436,2,0 0 0 0 0 0 0 0 0 0 0 4 4 2,3,2,3,9,0 0 0 0 0 0 0 0 0 0 0 11 11 9,3,8,8
Case 4352,3445424,0 0 0 0 0 0 0 0 0 0 1 428 423805 3445424,4,4741436,4741436,2,0 0 0 0 0 0 0 0 0 0 4 4 2 2,4,3,3,8,0 0 0 0 0 0 0 0 0 0 11 11 9 8,4,8,8
Case 4353,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,25,4399041,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1,1,1,3,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,10,8
Case 4353,25,0 0 0 0 0 0 0 0 0 0 0 0 1 25,2,170280,4399041,1,0 0 0 0 0 0 0 0 0 0 0 0 1 1,2,3,3,10,0 0 0 0 0 0 0 0 0 0 0 0 10 10,2,9,8
Case 4353,170280,0 0 0 0 0 0 0 0 0 0 0 1 25 170280,3,1229201,4399041,3,0 0 0 0 0 0 0 0 0 0 0 1 1 3,3,1,3,9,0 0 0 0 0 0 0 0 0 0 0 10 10 9,3,15,8
Case 4353,1229201,0 0 0 0 0 0 0 0 0 0 1 25 170280 1229201,4,1229202,4399041,1,0 0 0 0 0 0 0 0 0 0 1 1 3 1,4,1,3,15,0 0 0 0 0 0 0 0 0 0 10 10 9 15,4,15,8
Case 4353,1229202,0 0 0 0 0 0 0 0 0 1 25 170280 1229201 1229202,5,3103021,4399041,1,0 0 0 0 0 0 0 0 0 1 1 3 1 1,5,2,3,15,0 0 0 0 0 0 0 0 0 10 10 9 15 15,5,8,8
Case 4353,3103021,0 0 0 0 0 0 0 0 1 25 170280 1229201 1229202 3103021,6,4399041,4399041,2,0 0 0 0 0 0 0 0 1 1 3 1 1 2,6,3,3,8,0 0 0 0 0 0 0 0 10 10 9 15 15 8,6,8,8
