case_id,Resource,Prefix,Prefix Length,Next-Feature,Last-Feature
Case 4093,3,3 0 0 0 0 0 0,1,1,1
Case 4093,2,3 2 0 0 0 0 0,2,1,1
Case 4095,6,6 0 0 0 0 0 0,1,11,11
Case 4095,12,6 12 0 0 0 0 0,2,11,11
Case 4096,4,4 0 0 0 0 0 0,1,3,3
Case 4098,8,8 0 0 0 0 0 0,1,1,1
Case 411,2,2 0 0 0 0 0 0,1,14,14
Case 4124,3,3 0 0 0 0 0 0,1,7,6
Case 4125,3,3 0 0 0 0 0 0,1,6,7
Case 4125,3,3 3 0 0 0 0 0,2,6,7
Case 4128,8,8 0 0 0 0 0 0,1,10,1
Case 4128,8,8 8 0 0 0 0 0,2,10,1
Case 4128,8,8 8 8 0 0 0 0,3,10,1
Case 4128,8,8 8 8 8 0 0 0,4,1,1
Case 4128,2,8 8 8 8 2 0 0,5,1,1
Case 4128,2,8 8 8 8 2 2 0,6,1,1
Case 4128,2,8 8 8 8 2 2 2,7,1,1
Case 4129,7,7 0 0 0 0 0 0,1,7,6
Case 413,3,3 0 0 0 0 0 0,1,6,7
Case 413,3,3 3 0 0 0 0 0,2,6,7
Case 4130,12,12 0 0 0 0 0 0,1,1,1
Case 4130,2,12 2 0 0 0 0 0,2,1,1
Case 4130,2,12 2 2 0 0 0 0,3,1,1
Case 4131,3,3 0 0 0 0 0 0,1,6,7
Case 4131,3,3 3 0 0 0 0 0,2,6,7
Case 4121,3,3 0 0 0 0 0 0,1,6,7
Case 4121,3,3 3 0 0 0 0 0,2,6,7
Case 4110,3,3 0 0 0 0 0 0,1,7,6
Case 4111,9,9 0 0 0 0 0 0,1,2,2
Case 4112,3,3 0 0 0 0 0 0,1,6,7
Case 4112,3,3 3 0 0 0 0 0,2,6,7
Case 4114,3,3 0 0 0 0 0 0,1,6,1
Case 4114,3,3 3 0 0 0 0 0,2,1,1
Case 4115,3,3 0 0 0 0 0 0,1,6,7
Case 4118,3,3 0 0 0 0 0 0,1,13,12
Case 4118,15,3 15 0 0 0 0 0,2,13,12
Case 4119,3,3 0 0 0 0 0 0,1,6,7
Case 4119,3,3 3 0 0 0 0 0,2,6,7
Case 4120,3,3 0 0 0 0 0 0,1,6,7
Case 4120,3,3 3 0 0 0 0 0,2,6,7
Case 4117,2,2 0 0 0 0 0 0,1,9,9
Case 4088,2,2 0 0 0 0 0 0,1,2,1
Case 4088,9,2 9 0 0 0 0 0,2,1,1
Case 4056,2,2 0 0 0 0 0 0,1,1,1
Case 4057,7,7 0 0 0 0 0 0,1,7,6
Case 4057,7,7 7 0 0 0 0 0,2,7,6
Case 4059,9,9 0 0 0 0 0 0,1,1,11
Case 4059,2,9 2 0 0 0 0 0,2,1,11
Case 4059,2,9 2 2 0 0 0 0,3,11,11
Case 406,2,2 0 0 0 0 0 0,1,1,1
Case 406,2,2 2 0 0 0 0 0,2,1,1
Case 406,2,2 2 2 0 0 0 0,3,1,1
Case 4060,4,4 0 0 0 0 0 0,1,3,3
Case 4060,4,4 4 0 0 0 0 0,2,3,3
Case 4061,3,3 0 0 0 0 0 0,1,6,7
Case 4063,6,6 0 0 0 0 0 0,1,5,1
Case 4063,6,6 6 0 0 0 0 0,2,1,1
Case 4064,3,3 0 0 0 0 0 0,1,1,1
Case 4055,4,4 0 0 0 0 0 0,1,6,3
Case 4055,3,4 3 0 0 0 0 0,2,3,3
Case 4054,4,4 0 0 0 0 0 0,1,3,3
Case 4054,4,4 4 0 0 0 0 0,2,3,3
Case 4047,13,13 0 0 0 0 0 0,1,12,13
Case 4047,13,13 13 0 0 0 0 0,2,12,13
Case 4047,13,13 13 13 0 0 0 0,3,12,13
Case 405,3,3 0 0 0 0 0 0,1,6,7
Case 4050,2,2 0 0 0 0 0 0,1,1,1
Case 4050,2,2 2 0 0 0 0 0,2,1,1
Case 4050,2,2 2 2 0 0 0 0,3,1,1
Case 4051,7,7 0 0 0 0 0 0,1,7,6
Case 4053,7,7 0 0 0 0 0 0,1,3,10
Case 4053,4,7 4 0 0 0 0 0,2,10,10
Case 4053,8,7 4 8 0 0 0 0,3,10,10
Case 4065,16,16 0 0 0 0 0 0,1,1,1
Case 4065,2,16 2 0 0 0 0 0,2,1,1
Case 4079,2,2 0 0 0 0 0 0,1,1,1
Case 4079,2,2 2 0 0 0 0 0,2,1,1
Case 4080,3,3 0 0 0 0 0 0,1,1,1
Case 4080,2,3 2 0 0 0 0 0,2,1,1
Case 4081,6,6 0 0 0 0 0 0,1,5,1
Case 4081,6,6 6 0 0 0 0 0,2,1,1
Case 4081,2,6 6 2 0 0 0 0,3,1,1
Case 4082,3,3 0 0 0 0 0 0,1,18,18
Case 4083,3,3 0 0 0 0 0 0,1,2,2
Case 4085,3,3 0 0 0 0 0 0,1,1,1
Case 4085,2,3 2 0 0 0 0 0,2,1,1
Case 4087,3,3 0 0 0 0 0 0,1,2,2
Case 4078,15,15 0 0 0 0 0 0,1,13,1
Case 4078,15,15 15 0 0 0 0 0,2,1,1
Case 407,11,11 0 0 0 0 0 0,1,6,7
Case 4071,3,3 0 0 0 0 0 0,1,1,1
Case 4072,9,9 0 0 0 0 0 0,1,10,10
Case 4072,8,9 8 0 0 0 0 0,2,10,10
Case 4074,3,3 0 0 0 0 0 0,1,3,3
Case 4075,18,18 0 0 0 0 0 0,1,19,19
Case 4076,3,3 0 0 0 0 0 0,1,3,3
Case 4076,4,3 4 0 0 0 0 0,2,3,3
Case 4077,13,13 0 0 0 0 0 0,1,12,13
Case 4077,13,13 13 0 0 0 0 0,2,12,13
Case 4077,13,13 13 13 0 0 0 0,3,12,13
Case 4132,3,3 0 0 0 0 0 0,1,6,7
Case 4132,3,3 3 0 0 0 0 0,2,6,7
Case 4132,3,3 3 3 0 0 0 0,3,6,7
Case 4189,3,3 0 0 0 0 0 0,1,7,6
Case 419,9,9 0 0 0 0 0 0,1,1,1
Case 419,2,9 2 0 0 0 0 0,2,1,1
Case 419,2,9 2 2 0 0 0 0,3,1,1
Case 419,2,9 2 2 2 0 0 0,4,1,1
Case 4190,6,6 0 0 0 0 0 0,1,5,2
Case 4190,6,6 6 0 0 0 0 0,2,2,2
Case 4192,2,2 0 0 0 0 0 0,1,1,1
Case 4192,2,2 2 0 0 0 0 0,2,1,1
Case 4195,9,9 0 0 0 0 0 0,1,14,14
Case 4195,11,9 11 0 0 0 0 0,2,14,14
Case 4196,9,9 0 0 0 0 0 0,1,2,2
Case 4196,9,9 9 0 0 0 0 0,2,2,2
Case 4197,3,3 0 0 0 0 0 0,1,13,12
Case 4198,3,3 0 0 0 0 0 0,1,3,3
Case 4186,6,6 0 0 0 0 0 0,1,5,5
Case 4178,14,14 0 0 0 0 0 0,1,13,12
Case 4179,7,7 0 0 0 0 0 0,1,7,6
Case 4180,4,4 0 0 0 0 0 0,1,3,3
Case 4180,4,4 4 0 0 0 0 0,2,3,3
Case 4181,3,3 0 0 0 0 0 0,1,10,10
Case 4181,8,3 8 0 0 0 0 0,2,10,10
Case 4181,8,3 8 8 0 0 0 0,3,10,10
Case 4182,2,2 0 0 0 0 0 0,1,1,1
Case 4182,2,2 2 0 0 0 0 0,2,1,1
Case 4183,2,2 0 0 0 0 0 0,1,1,1
Case 4184,6,6 0 0 0 0 0 0,1,5,2
Case 4184,6,6 6 0 0 0 0 0,2,2,2
Case 4184,9,6 6 9 0 0 0 0,3,2,2
Case 4184,9,6 6 9 9 0 0 0,4,2,2
Case 4185,2,2 0 0 0 0 0 0,1,1,1
Case 4199,6,6 0 0 0 0 0 0,1,5,5
Case 4199,6,6 6 0 0 0 0 0,2,5,5
Case 421,11,11 0 0 0 0 0 0,1,14,14
Case 4210,3,3 0 0 0 0 0 0,1,8,8
Case 4210,10,3 10 0 0 0 0 0,2,8,8
Case 4211,7,7 0 0 0 0 0 0,1,7,6
Case 4211,7,7 7 0 0 0 0 0,2,7,6
Case 4212,11,11 0 0 0 0 0 0,1,14,14
Case 4213,9,9 0 0 0 0 0 0,1,9,9
Case 4213,14,9 14 0 0 0 0 0,2,9,9
Case 4214,3,3 0 0 0 0 0 0,1,6,7
Case 4214,3,3 3 0 0 0 0 0,2,6,7
Case 4215,7,7 0 0 0 0 0 0,1,1,1
Case 4215,2,7 2 0 0 0 0 0,2,1,1
Case 4216,3,3 0 0 0 0 0 0,1,1,1
Case 4216,2,3 2 0 0 0 0 0,2,1,1
Case 4218,2,2 0 0 0 0 0 0,1,1,1
Case 4218,2,2 2 0 0 0 0 0,2,1,1
Case 4219,6,6 0 0 0 0 0 0,1,5,6
Case 4219,6,6 6 0 0 0 0 0,2,7,6
Case 4209,2,2 0 0 0 0 0 0,1,1,1
Case 4209,2,2 2 0 0 0 0 0,2,1,1
Case 42,6,6 0 0 0 0 0 0,1,5,5
Case 42,6,6 6 0 0 0 0 0,2,5,5
Case 420,12,12 0 0 0 0 0 0,1,11,11
Case 420,12,12 12 0 0 0 0 0,2,11,11
Case 4200,7,7 0 0 0 0 0 0,1,7,6
Case 4201,3,3 0 0 0 0 0 0,1,6,7
Case 4201,3,3 3 0 0 0 0 0,2,6,7
Case 4204,3,3 0 0 0 0 0 0,1,6,7
Case 4204,3,3 3 0 0 0 0 0,2,6,7
Case 4205,3,3 0 0 0 0 0 0,1,1,1
Case 4205,2,3 2 0 0 0 0 0,2,1,1
Case 4207,19,19 0 0 0 0 0 0,1,4,4
Case 4207,5,19 5 0 0 0 0 0,2,4,4
Case 4207,5,19 5 5 0 0 0 0,3,4,4
Case 4208,3,3 0 0 0 0 0 0,1,1,1
Case 4208,2,3 2 0 0 0 0 0,2,1,1
Case 4177,8,8 0 0 0 0 0 0,1,1,1
Case 4177,2,8 2 0 0 0 0 0,2,1,1
Case 4176,6,6 0 0 0 0 0 0,1,5,5
Case 4143,13,13 0 0 0 0 0 0,1,12,13
Case 4143,13,13 13 0 0 0 0 0,2,12,13
Case 4143,13,13 13 13 0 0 0 0,3,12,13
Case 4144,3,3 0 0 0 0 0 0,1,10,10
Case 4145,7,7 0 0 0 0 0 0,1,1,1
Case 4146,6,6 0 0 0 0 0 0,1,5,5
Case 4146,6,6 6 0 0 0 0 0,2,5,5
Case 4148,2,2 0 0 0 0 0 0,1,7,12
Case 4148,7,2 7 0 0 0 0 0,2,7,12
Case 4148,7,2 7 7 0 0 0 0,3,13,12
Case 415,7,7 0 0 0 0 0 0,1,7,7
Case 415,7,7 7 0 0 0 0 0,2,6,7
Case 415,3,7 7 3 0 0 0 0,3,6,7
Case 4151,3,3 0 0 0 0 0 0,1,6,7
Case 4152,6,6 0 0 0 0 0 0,1,5,5
Case 4153,3,3 0 0 0 0 0 0,1,2,2
Case 4153,9,3 9 0 0 0 0 0,2,2,2
Case 4142,3,3 0 0 0 0 0 0,1,6,7
Case 4140,6,6 0 0 0 0 0 0,1,5,5
Case 4140,6,6 6 0 0 0 0 0,2,5,5
Case 4134,6,6 0 0 0 0 0 0,1,5,2
Case 4134,6,6 6 0 0 0 0 0,2,2,2
Case 4134,9,6 6 9 0 0 0 0,3,2,2
Case 4135,3,3 0 0 0 0 0 0,1,6,6
Case 4135,3,3 3 0 0 0 0 0,2,7,6
Case 4136,8,8 0 0 0 0 0 0,1,10,10
Case 4137,7,7 0 0 0 0 0 0,1,11,11
Case 4137,12,7 12 0 0 0 0 0,2,11,11
Case 4137,12,7 12 12 0 0 0 0,3,11,11
Case 4138,9,9 0 0 0 0 0 0,1,2,2
Case 4138,9,9 9 0 0 0 0 0,2,2,2
Case 4155,3,3 0 0 0 0 0 0,1,1,1
Case 4168,2,2 0 0 0 0 0 0,1,1,1
Case 4168,2,2 2 0 0 0 0 0,2,1,1
Case 4169,15,15 0 0 0 0 0 0,1,4,4
Case 4169,5,15 5 0 0 0 0 0,2,4,4
Case 417,7,7 0 0 0 0 0 0,1,3,1
Case 417,4,7 4 0 0 0 0 0,2,1,1
Case 4170,3,3 0 0 0 0 0 0,1,6,7
Case 4170,3,3 3 0 0 0 0 0,2,6,7
Case 4171,6,6 0 0 0 0 0 0,1,5,1
Case 4171,6,6 6 0 0 0 0 0,2,1,1
Case 4173,3,3 0 0 0 0 0 0,1,6,7
Case 4173,3,3 3 0 0 0 0 0,2,6,7
Case 4174,6,6 0 0 0 0 0 0,1,1,1
Case 4175,2,2 0 0 0 0 0 0,1,1,1
Case 4175,2,2 2 0 0 0 0 0,2,1,1
Case 4167,2,2 0 0 0 0 0 0,1,1,2
Case 4167,2,2 2 0 0 0 0 0,2,2,2
Case 4166,7,7 0 0 0 0 0 0,1,7,6
Case 4166,7,7 7 0 0 0 0 0,2,7,6
Case 4166,7,7 7 7 0 0 0 0,3,7,6
Case 4157,2,2 0 0 0 0 0 0,1,13,12
Case 4157,15,2 15 0 0 0 0 0,2,13,12
Case 4158,3,3 0 0 0 0 0 0,1,3,3
Case 4158,4,3 4 0 0 0 0 0,2,3,3
Case 4159,3,3 0 0 0 0 0 0,1,7,6
Case 4160,7,7 0 0 0 0 0 0,1,7,6
Case 4161,11,11 0 0 0 0 0 0,1,1,1
Case 4162,4,4 0 0 0 0 0 0,1,3,3
Case 4162,4,4 4 0 0 0 0 0,2,3,3
Case 4163,2,2 0 0 0 0 0 0,1,1,1
Case 4163,2,2 2 0 0 0 0 0,2,1,1
Case 4164,6,6 0 0 0 0 0 0,1,5,1
Case 4164,6,6 6 0 0 0 0 0,2,2,1
Case 4164,9,6 6 9 0 0 0 0,3,1,1
Case 4164,2,6 6 9 2 0 0 0,4,1,1
Case 4165,3,3 0 0 0 0 0 0,1,1,2
Case 4165,2,3 2 0 0 0 0 0,2,2,2
Case 1446,11,11 0 0 0 0 0 0,1,1,1
Case 1446,2,11 2 0 0 0 0 0,2,1,1
Case 1446,2,11 2 2 0 0 0 0,3,1,1
Case 1446,2,11 2 2 2 0 0 0,4,1,1
Case 1041,3,3 0 0 0 0 0 0,1,6,7
Case 2067,9,9 0 0 0 0 0 0,1,2,2
Case 2067,9,9 9 0 0 0 0 0,2,2,2
Case 1209,2,2 0 0 0 0 0 0,1,1,1
Case 1209,2,2 2 0 0 0 0 0,2,1,1
Case 1617,8,8 0 0 0 0 0 0,1,2,2
Case 1618,11,11 0 0 0 0 0 0,1,14,14
Case 1618,11,11 11 0 0 0 0 0,2,14,14
Case 1042,3,3 0 0 0 0 0 0,1,2,2
Case 1042,9,3 9 0 0 0 0 0,2,2,2
Case 1616,2,2 0 0 0 0 0 0,1,5,5
Case 1616,6,2 6 0 0 0 0 0,2,5,5
Case 190,7,7 0 0 0 0 0 0,1,7,6
Case 2066,3,3 0 0 0 0 0 0,1,6,7
Case 1445,2,2 0 0 0 0 0 0,1,2,2
Case 1444,9,9 0 0 0 0 0 0,1,6,2
Case 1444,3,9 3 0 0 0 0 0,2,2,2
Case 2069,6,6 0 0 0 0 0 0,1,5,8
Case 2069,6,6 6 0 0 0 0 0,2,8,8
Case 1619,3,3 0 0 0 0 0 0,1,6,7
Case 1619,3,3 3 0 0 0 0 0,2,6,7
Case 1442,4,4 0 0 0 0 0 0,1,2,1
Case 1442,9,4 9 0 0 0 0 0,2,2,1
Case 1442,9,4 9 9 0 0 0 0,3,1,1
Case 121,7,7 0 0 0 0 0 0,1,7,6
Case 121,7,7 7 0 0 0 0 0,2,7,6
Case 1443,9,9 0 0 0 0 0 0,1,2,2
Case 2068,4,4 0 0 0 0 0 0,1,3,3
Case 2064,3,3 0 0 0 0 0 0,1,7,6
Case 1208,9,9 0 0 0 0 0 0,1,2,2
Case 1208,9,9 9 0 0 0 0 0,2,2,2
Case 1612,2,2 0 0 0 0 0 0,1,1,1
Case 1612,2,2 2 0 0 0 0 0,2,1,1
Case 1449,3,3 0 0 0 0 0 0,1,6,7
Case 1611,6,6 0 0 0 0 0 0,1,5,5
Case 1611,6,6 6 0 0 0 0 0,2,5,5
Case 1611,6,6 6 6 0 0 0 0,3,5,5
Case 2062,3,3 0 0 0 0 0 0,1,6,7
Case 1163,3,3 0 0 0 0 0 0,1,6,7
Case 145,9,9 0 0 0 0 0 0,1,6,7
Case 1902,14,14 0 0 0 0 0 0,1,3,9
Case 1902,4,14 4 0 0 0 0 0,2,9,9
Case 1162,2,2 0 0 0 0 0 0,1,5,5
Case 1615,20,20 0 0 0 0 0 0,1,6,1
Case 1615,3,20 3 0 0 0 0 0,2,1,1
Case 1447,4,4 0 0 0 0 0 0,1,7,6
Case 1614,6,6 0 0 0 0 0 0,1,5,5
Case 1614,6,6 6 0 0 0 0 0,2,5,5
Case 2065,6,6 0 0 0 0 0 0,1,13,12
Case 1901,11,11 0 0 0 0 0 0,1,15,1
Case 1901,17,11 17 0 0 0 0 0,2,1,1
Case 1613,16,16 0 0 0 0 0 0,1,16,1
Case 1613,16,16 16 0 0 0 0 0,2,1,1
Case 1440,11,11 0 0 0 0 0 0,1,14,14
Case 1440,11,11 11 0 0 0 0 0,2,14,14
Case 1161,3,3 0 0 0 0 0 0,1,3,3
Case 1625,2,2 0 0 0 0 0 0,1,1,1
Case 1625,2,2 2 0 0 0 0 0,2,1,1
Case 1211,8,8 0 0 0 0 0 0,1,1,1
Case 1211,2,8 2 0 0 0 0 0,2,1,1
Case 1211,2,8 2 2 0 0 0 0,3,1,1
Case 1893,4,4 0 0 0 0 0 0,1,3,3
Case 2075,6,6 0 0 0 0 0 0,1,10,10
Case 2075,8,6 8 0 0 0 0 0,2,10,10
Case 2074,14,14 0 0 0 0 0 0,1,9,6
Case 2074,14,14 14 0 0 0 0 0,2,7,6
Case 1086,3,3 0 0 0 0 0 0,1,6,7
Case 1624,7,7 0 0 0 0 0 0,1,5,5
Case 1624,6,7 6 0 0 0 0 0,2,5,5
Case 2073,7,7 0 0 0 0 0 0,1,6,7
Case 1435,7,7 0 0 0 0 0 0,1,7,6
Case 104,10,10 0 0 0 0 0 0,1,5,8
Case 104,6,10 6 0 0 0 0 0,2,8,8
Case 2072,13,13 0 0 0 0 0 0,1,12,13
Case 2072,13,13 13 0 0 0 0 0,2,12,13
Case 2072,13,13 13 13 0 0 0 0,3,12,13
Case 1626,3,3 0 0 0 0 0 0,1,3,3
Case 1087,7,7 0 0 0 0 0 0,1,1,7
Case 1087,2,7 2 0 0 0 0 0,2,6,7
Case 1627,9,9 0 0 0 0 0 0,1,2,2
Case 1627,9,9 9 0 0 0 0 0,2,2,2
Case 1891,6,6 0 0 0 0 0 0,1,5,5
Case 1891,6,6 6 0 0 0 0 0,2,5,5
Case 2078,3,3 0 0 0 0 0 0,1,6,6
Case 2078,3,3 3 0 0 0 0 0,2,7,6
Case 2077,6,6 0 0 0 0 0 0,1,5,5
Case 2077,6,6 6 0 0 0 0 0,2,5,5
Case 2076,7,7 0 0 0 0 0 0,1,7,7
Case 2076,7,7 7 0 0 0 0 0,2,6,7
Case 2061,3,3 0 0 0 0 0 0,1,6,7
Case 2061,3,3 3 0 0 0 0 0,2,6,7
Case 1436,7,7 0 0 0 0 0 0,1,7,2
Case 1436,7,7 7 0 0 0 0 0,2,2,2
Case 1436,9,7 7 9 0 0 0 0,3,2,2
Case 1436,9,7 7 9 9 0 0 0,4,2,2
Case 1436,9,7 7 9 9 9 0 0,5,2,2
Case 1897,2,2 0 0 0 0 0 0,1,5,5
Case 1897,6,2 6 0 0 0 0 0,2,5,5
Case 1897,6,2 6 6 0 0 0 0,3,1,5
Case 1897,2,2 6 6 2 0 0 0,4,5,5
Case 1439,7,7 0 0 0 0 0 0,1,7,6
Case 1439,7,7 7 0 0 0 0 0,2,7,6
Case 1210,3,3 0 0 0 0 0 0,1,6,7
Case 1898,3,3 0 0 0 0 0 0,1,7,6
Case 1898,7,3 7 0 0 0 0 0,2,7,6
Case 2070,4,4 0 0 0 0 0 0,1,13,12
Case 2070,15,4 15 0 0 0 0 0,2,13,12
Case 1620,9,9 0 0 0 0 0 0,1,7,6
Case 1620,7,9 7 0 0 0 0 0,2,7,6
Case 1160,6,6 0 0 0 0 0 0,1,8,6
Case 1160,10,6 10 0 0 0 0 0,2,7,6
Case 1040,3,3 0 0 0 0 0 0,1,6,7
Case 1040,3,3 3 0 0 0 0 0,2,6,7
Case 1899,9,9 0 0 0 0 0 0,1,13,12
Case 1899,15,9 15 0 0 0 0 0,2,13,12
Case 2071,7,7 0 0 0 0 0 0,1,1,1
Case 116,6,6 0 0 0 0 0 0,1,5,5
Case 116,6,6 6 0 0 0 0 0,2,5,5
Case 1896,6,6 0 0 0 0 0 0,1,5,2
Case 1896,6,6 6 0 0 0 0 0,2,2,2
Case 1437,3,3 0 0 0 0 0 0,1,10,10
Case 1438,18,18 0 0 0 0 0 0,1,1,1
Case 1438,2,18 2 0 0 0 0 0,2,1,1
Case 1461,2,2 0 0 0 0 0 0,1,1,1
Case 1461,2,2 2 0 0 0 0 0,2,1,1
Case 1600,3,3 0 0 0 0 0 0,1,6,7
Case 1600,3,3 3 0 0 0 0 0,2,6,7
Case 1916,15,15 0 0 0 0 0 0,1,14,14
Case 1462,7,7 0 0 0 0 0 0,1,10,10
Case 1166,2,2 0 0 0 0 0 0,1,1,2
Case 1166,2,2 2 0 0 0 0 0,2,2,2
Case 160,6,6 0 0 0 0 0 0,1,5,5
Case 160,6,6 6 0 0 0 0 0,2,5,5
Case 1917,7,7 0 0 0 0 0 0,1,7,6
Case 16,9,9 0 0 0 0 0 0,1,6,7
Case 16,3,9 3 0 0 0 0 0,2,2,7
Case 16,9,9 3 9 0 0 0 0,3,6,7
Case 1463,7,7 0 0 0 0 0 0,1,10,13
Case 1463,8,7 8 0 0 0 0 0,2,10,13
Case 1463,8,7 8 8 0 0 0 0,3,12,13
Case 2050,11,11 0 0 0 0 0 0,1,1,1
Case 2050,2,11 2 0 0 0 0 0,2,1,1
Case 2052,3,3 0 0 0 0 0 0,1,2,2
Case 2052,9,3 9 0 0 0 0 0,2,2,2
Case 1913,14,14 0 0 0 0 0 0,1,9,7
Case 1913,14,14 14 0 0 0 0 0,2,6,7
Case 146,2,2 0 0 0 0 0 0,1,1,1
Case 146,2,2 2 0 0 0 0 0,2,1,1
Case 1914,3,3 0 0 0 0 0 0,1,6,1
Case 1914,3,3 3 0 0 0 0 0,2,1,1
Case 1460,17,17 0 0 0 0 0 0,1,15,15
Case 1460,17,17 17 0 0 0 0 0,2,15,15
Case 1602,7,7 0 0 0 0 0 0,1,6,7
Case 2051,13,13 0 0 0 0 0 0,1,19,19
Case 1467,4,4 0 0 0 0 0 0,1,6,7
Case 1467,3,4 3 0 0 0 0 0,2,6,7
Case 1080,13,13 0 0 0 0 0 0,1,12,13
Case 1080,13,13 13 0 0 0 0 0,2,12,13
Case 1080,13,13 13 13 0 0 0 0,3,12,13
Case 1920,3,3 0 0 0 0 0 0,1,6,7
Case 1920,3,3 3 0 0 0 0 0,2,6,7
Case 2047,2,2 0 0 0 0 0 0,1,1,1
Case 2047,2,2 2 0 0 0 0 0,2,1,1
Case 1596,7,7 0 0 0 0 0 0,1,7,6
Case 1469,2,2 0 0 0 0 0 0,1,1,1
Case 1922,3,3 0 0 0 0 0 0,1,1,1
Case 1466,3,3 0 0 0 0 0 0,1,10,10
Case 1167,6,6 0 0 0 0 0 0,1,5,1
Case 1167,6,6 6 0 0 0 0 0,2,1,1
Case 1597,11,11 0 0 0 0 0 0,1,14,14
Case 1597,11,11 11 0 0 0 0 0,2,14,14
Case 1919,2,2 0 0 0 0 0 0,1,14,14
Case 1919,11,2 11 0 0 0 0 0,2,14,14
Case 2049,3,3 0 0 0 0 0 0,1,6,7
Case 1598,9,9 0 0 0 0 0 0,1,2,7
Case 1598,9,9 9 0 0 0 0 0,2,7,7
Case 1598,7,9 9 7 0 0 0 0,3,6,7
Case 192,11,11 0 0 0 0 0 0,1,14,7
Case 192,11,11 11 0 0 0 0 0,2,6,7
Case 2048,6,6 0 0 0 0 0 0,1,2,2
Case 1628,3,3 0 0 0 0 0 0,1,1,1
Case 1628,2,3 2 0 0 0 0 0,2,1,1
Case 1459,3,3 0 0 0 0 0 0,1,2,2
Case 1459,9,3 9 0 0 0 0 0,2,2,2
Case 1451,11,11 0 0 0 0 0 0,1,1,1
Case 1083,13,13 0 0 0 0 0 0,1,12,2
Case 1083,13,13 13 0 0 0 0 0,2,2,2
Case 1083,9,13 13 9 0 0 0 0,3,2,2
Case 1452,2,2 0 0 0 0 0 0,1,1,1
Case 1452,2,2 2 0 0 0 0 0,2,1,1
Case 2059,9,9 0 0 0 0 0 0,1,2,2
Case 1606,9,9 0 0 0 0 0 0,1,2,2
Case 1606,9,9 9 0 0 0 0 0,2,2,2
Case 1606,9,9 9 9 0 0 0 0,3,2,2
Case 1606,9,9 9 9 9 0 0 0,4,2,2
Case 1453,3,3 0 0 0 0 0 0,1,7,6
Case 1453,7,3 7 0 0 0 0 0,2,7,6
Case 1453,7,3 7 7 0 0 0 0,3,7,6
Case 1908,9,9 0 0 0 0 0 0,1,2,2
Case 1908,9,9 9 0 0 0 0 0,2,2,2
Case 1454,2,2 0 0 0 0 0 0,1,13,10
Case 1454,15,2 15 0 0 0 0 0,2,10,10
Case 1607,2,2 0 0 0 0 0 0,1,1,1
Case 206,6,6 0 0 0 0 0 0,1,2,5
Case 206,9,6 9 0 0 0 0 0,2,5,5
Case 1609,11,11 0 0 0 0 0 0,1,6,7
Case 1609,3,11 3 0 0 0 0 0,2,6,7
Case 1905,3,3 0 0 0 0 0 0,1,6,7
Case 2060,2,2 0 0 0 0 0 0,1,1,6
Case 2060,2,2 2 0 0 0 0 0,2,7,6
Case 1608,3,3 0 0 0 0 0 0,1,6,7
Case 1608,3,3 3 0 0 0 0 0,2,6,7
Case 1450,3,3 0 0 0 0 0 0,1,1,1
Case 1906,11,11 0 0 0 0 0 0,1,14,14
Case 1906,11,11 11 0 0 0 0 0,2,14,14
Case 1207,6,6 0 0 0 0 0 0,1,13,1
Case 1207,15,6 15 0 0 0 0 0,2,1,1
Case 1910,15,15 0 0 0 0 0 0,1,13,7
Case 1910,15,15 15 0 0 0 0 0,2,6,7
Case 1205,7,7 0 0 0 0 0 0,1,7,6
Case 1205,7,7 7 0 0 0 0 0,2,7,6
Case 1911,2,2 0 0 0 0 0 0,1,1,1
Case 1911,2,2 2 0 0 0 0 0,2,1,1
Case 2054,6,6 0 0 0 0 0 0,1,7,6
Case 1457,4,4 0 0 0 0 0 0,1,2,2
Case 1165,11,11 0 0 0 0 0 0,1,14,14
Case 1165,11,11 11 0 0 0 0 0,2,14,14
Case 1912,3,3 0 0 0 0 0 0,1,6,1
Case 1912,3,3 3 0 0 0 0 0,2,1,1
Case 1912,2,3 3 2 0 0 0 0,3,1,1
Case 1458,3,3 0 0 0 0 0 0,1,2,2
Case 2053,15,15 0 0 0 0 0 0,1,13,4
Case 2053,15,15 15 0 0 0 0 0,2,4,4
Case 2053,5,15 15 5 0 0 0 0,3,4,4
Case 2055,7,7 0 0 0 0 0 0,1,6,1
Case 2055,3,7 3 0 0 0 0 0,2,1,1
Case 2055,2,7 3 2 0 0 0 0,3,1,1
Case 1206,6,6 0 0 0 0 0 0,1,5,6
Case 1206,6,6 6 0 0 0 0 0,2,7,6
Case 1909,3,3 0 0 0 0 0 0,1,6,7
Case 1909,3,3 3 0 0 0 0 0,2,6,7
Case 1455,6,6 0 0 0 0 0 0,1,5,6
Case 1455,6,6 6 0 0 0 0 0,2,7,6
Case 191,11,11 0 0 0 0 0 0,1,14,3
Case 191,11,11 11 0 0 0 0 0,2,3,3
Case 2056,9,9 0 0 0 0 0 0,1,1,1
Case 2056,2,9 2 0 0 0 0 0,2,1,1
Case 1456,6,6 0 0 0 0 0 0,1,5,5
Case 1456,6,6 6 0 0 0 0 0,2,5,5
Case 1890,3,3 0 0 0 0 0 0,1,6,7
Case 1890,3,3 3 0 0 0 0 0,2,6,7
Case 1039,4,4 0 0 0 0 0 0,1,6,3
